"gene_symbol","Thalamus_17_Male_3","Thalamus_21_Male_3","Thalamus_25_Male_3","Thalamus_29_Male_3","Thalamus_33_Male_3","Thalamus_37_Female_3","Thalamus_41_Female_3","Thalamus_45_Female_3","Thalamus_49_Female_3","Thalamus_53_Female_3","Thalamus_1_Female_12","Thalamus_10_Female_12","Thalamus_12_Male_12","Thalamus_13_Female_12","Thalamus_15_Male_12","Thalamus_3_Male_12","Thalamus_4_Female_12","Thalamus_6_Male_12","Thalamus_7_Female_12","Thalamus_9_Male_12","Thalamus_18_Male_15","Thalamus_22_Male_15","Thalamus_26_Male_15","Thalamus_30_Male_15","Thalamus_34_Male_15","Thalamus_38_Female_15","Thalamus_42_Female_15","Thalamus_46_Female_15","Thalamus_50_Female_15","Thalamus_54_Female_15","Thalamus_19_Male_18","Thalamus_23_Male_18","Thalamus_27_Male_18","Thalamus_31_Male_18","Thalamus_35_Male_18","Thalamus_39_Female_18","Thalamus_43_Female_18","Thalamus_47_Female_18","Thalamus_51_Female_18","Thalamus_55_Female_18","Thalamus_16_Male_21","Thalamus_20_Male_21","Thalamus_24_Male_21","Thalamus_28_Male_21","Thalamus_32_Male_21","Thalamus_36_Male_21","Thalamus_40_Female_21","Thalamus_44_Female_21","Thalamus_48_Female_21","Thalamus_52_Female_21","Thalamus_56_Female_21","Thalamus_11_Male_26","Thalamus_14_Male_26","Thalamus_2_Male_26","Thalamus_5_Male_26","Thalamus_8_Male_26","Thalamus_57_Male_28","Thalamus_58_Male_28","Thalamus_59_Male_28"
"Ak5",310.002446102626,369.565198137493,294.644762354171,296.714621146755,442.081523052039,397.043441572312,359.323673792884,292.349473780877,473.868246705765,327.015460488805,534.698659925828,456.639802935487,411.321721592696,438.973963161114,487.245836211534,538.691987208047,439.165785891288,378.64200494591,422.747873978825,418.703741068821,288.741848626198,455.804508609446,319.430184483126,386.433502950898,304.042709517829,398.831374222768,311.892057063274,368.127748867563,319.408064984704,305.053793593589,289.074276482083,335.716863578061,399.049395264108,352.270099732027,362.532658804184,391.347845711277,341.447120119735,239.8132589623,386.17093660638,447.303890202305,355.832398222079,420.844697218706,305.742825414496,244.073886467561,242.076816268783,262.458657753655,612.976048264072,216.334572320847,177.320339587743,325.930939500498,338.463908709018,350.770995237858,291.35088655699,515.871612225125,297.037311528447,274.131217356346,315.935814084735,330.134256111412,268.775037149564
"Nudt2",131.154881043419,191.154412829738,124.446235031575,142.565583734176,171.898121955276,166.90337883327,155.9780528049,172.100067584214,166.148825089781,181.740606638563,163.170952559525,172.265314879854,173.909710357613,131.692188948334,157.848589970729,155.038181684267,159.179831779367,148.611058308625,148.824506655811,176.961581130973,174.753774857946,129.988693196027,170.985864671691,136.431675660145,167.700687312524,174.331952883537,167.595008976169,159.56868201864,156.787063862355,192.376266230191,185.954212941691,209.03125468068,142.161347062838,156.460390040554,187.631406617738,148.077563242105,160.800126556981,173.797249472678,153.882156901973,171.568615420062,150.466271248193,166.424948445579,157.003072510147,149.522741259406,175.848253327323,186.355403832521,167.721610353895,169.305317468489,142.489558597294,189.214941387873,154.989661166258,186.157205346706,152.6123691489,150.507996801411,192.013404952317,163.660428272445,166.971259257217,184.366585943925,173.246560090382
"Gne",250.38659108289,267.616177961633,249.807515908971,260.182190314872,228.52338565819,262.276738166567,284.205409098499,260.356512499196,268.394255914261,269.964202094176,305.422552226803,336.327519527335,254.730820565301,236.370595548292,288.892702399259,319.27354363794,264.352220633591,343.070209074165,266.374298144821,301.782696392999,285.389258221249,271.794540318966,244.10843702325,277.288162422782,243.370509636468,257.108275835432,276.569342166952,253.350275836612,265.444145329754,250.089146099249,280.62181225746,310.379741798585,245.249107506066,290.435454566299,298.328401672451,285.578157681202,237.757365967122,257.327710459546,236.685412758749,283.394587970638,302.965870486227,294.591288053094,279.91995164638,249.571046072686,251.211790467605,250.750464842711,292.829912539699,265.2449973673,202.651816671707,272.338268240349,257.199059340764,266.806914488009,303.242759477683,265.024950889441,246.116629552142,278.222728063157,270.919053010485,261.564417496799,218.582108525248
"Ak4",119.231710039471,131.357391380435,188.499444239004,145.238688429192,149.652482643417,185.563383920219,179.901067038781,154.448778601218,149.92719423782,205.26689876006,126.352891469171,147.655984182732,121.231665311531,135.068911741881,179.292172004488,138.6146454889,143.546098301036,241.888211927868,167.15796037428,184.861651717178,158.409896633821,197.515287064093,183.631121544517,132.744333074736,140.432282871464,164.298459192398,168.346556101623,173.565934827292,159.704032492352,131.915153986417,186.799459364153,171.025572011465,162.113816826044,172.387495613545,162.724582730428,186.859782186466,151.079212105173,140.115611977973,130.433447278815,173.100478057741,112.510815437838,195.118905074127,134.278943594204,123.136375154805,113.425929635373,146.352411386796,173.731179454523,142.968934751169,125.074168102069,145.465821991833,139.909586025758,112.688634690588,134.774559767859,148.326721485448,126.24085739959,185.481818708771,164.515799562258,161.66134136955,92.2902235995491
"Nt5c1a",0,2.94083712045751,1.83009169164081,5.34620939003162,5.25806020098491,7.25666864492477,6.69844398548651,9.92885005293543,5.89877485525848,5.8815730303742,7.53096704120884,0,7.9377876096836,3.37672279354703,7.14786067791981,13.7957704041085,2.84249699606012,10.2762965851708,6.47063072416569,3.16002823448167,7.54332841113435,1.68816484670165,11.5456693186672,5.89974813665493,5.45368088821218,6.27093355696176,9.01856550544408,12.5975275277873,10.2093902049905,10.9929294988681,6.76197137969784,6.33428044486908,12.4702936020034,4.68444281558546,13.2836394065655,10.5769688030075,5.67053343022098,5.3890619991528,6.59494958151314,6.1274505507165,3.38887998306742,3.82586088380642,3.09874485217395,5.49715960512524,9.89622204872382,4.87841371289321,5.46324463693468,6.58409567933014,3.16643463549541,5.468639924505,7.5400375702504,5.52395268091116,7.92791528046231,9.81573892183114,10.6084754117302,1.36383690227038,6.54789251989088,9.08209782974998,4.85738018944995
"Ak2",131.154881043419,154.884088344095,144.577243639624,148.802828022547,146.012287119658,109.886696623147,148.801148534736,121.3526117581,136.163386242217,119.395932516596,128.86321381624,139.452873950358,148.653113417711,124.93874336124,141.76590344541,152.410415893008,140.703601304976,132.01088690181,132.647929845397,142.201270551675,120.69325457815,148.558506509745,125.902774951181,153.393451553028,147.931094092755,135.452164830374,125.508369950763,135.77335224393,131.992830507378,131.915153986417,122.560731257023,126.685608897382,138.835935435637,138.65950734133,117.892299733269,116.346656833082,137.307916631779,149.54647047649,150.951068199078,130.208324202726,147.077391265126,147.295644026547,118.785219333335,138.528422049156,143.875843631446,123.911708307488,150.785551979397,125.097817907273,118.741298831078,139.997182067328,138.234022121257,143.62276970369,132.792580947744,148.326721485448,146.396960681877,135.019853324767,139.961202612668,137.593782120712,140.864025494049
"Dck",310.002446102626,428.381940546643,331.246596186987,306.516005028479,399.208109105547,335.880091565089,320.568390733997,365.161040835737,415.372062724451,328.779932397918,410.856090803727,453.905432858029,443.07287203143,357.932616115985,366.32785974339,306.134714681646,443.429531385378,316.19374108218,418.434120162715,325.482908151612,360.403468531974,427.105706215518,284.243382750045,436.581362112465,330.629403847863,313.546677848088,376.52510985229,344.332419092854,363.162594434664,398.493694333968,346.551033209514,348.3854244678,372.4461022465,327.910997090982,278.402942562603,317.309064090225,406.253216465117,328.732781948321,334.144112129999,286.458313245997,219.599422902769,323.285244681643,424.528044747831,367.210261622366,353.980250204352,327.829401506424,327.794678216081,369.649943139535,294.478421101074,342.336859274013,386.217479987271,456.278491443262,362.702124081151,405.71720876902,403.122065645749,330.048530349431,354.404682639094,336.945829483724,425.830329941779
"Asns",1228.08661340656,1243.97410195353,1183.15427864578,1069.24187800632,1286.60688456408,1217.04699844881,1133.95087468593,1123.06326154314,1217.6054430396,1109.26467352857,1288.6321381624,1293.35704663764,1458.3880690155,1360.81928579945,1224.07114109377,1177.89601593174,1426.93349202218,1054.50612650907,1283.34176029286,1177.11051734442,1203.57995537655,1215.47868962519,1097.38837905047,1237.47217166337,1177.3133617428,1153.85177448096,1203.97849497678,1174.36951064595,1186.4769902514,1277.92805424341,1172.35678795511,1171.84188230078,1231.23365497113,1249.8093431982,1016.19841460226,1057.69688030075,1286.806050558,1073.7706033312,1269.16140835342,1058.51708263628,1093.25268253755,1061.67639525628,1272.55121929277,1125.81828712965,1197.44286789558,1163.98951189632,1261.46318666822,1270.73046611072,1086.08707997493,1021.54193789753,1199.70375562206,1435.12290650072,1236.75478375212,1238.96437946669,1263.46942153707,1271.09599291599,1310.39699054316,1163.87083688246,1321.20741153039
"Nt5c3",417.31098513815,502.883147598234,431.901639227231,412.549157930773,474.843282765868,466.500127173735,443.054223611465,447.901457943532,446.340630714559,428.178516611242,478.634794174606,423.827362005991,486.369895356977,452.480854335302,445.549982257001,453.289598992137,507.385713796731,464.014315038099,450.787273783543,428.183825772266,419.911948219812,516.578443090705,444.233371880148,466.080102795739,410.389486837966,441.473722410108,436.648879888584,438.114012910826,452.859379807081,406.738391458119,453.897328862218,494.073874699789,445.60515804492,444.085178917502,452.197224798501,359.616939302255,454.452750621996,433.8194909318,409.619646229538,431.985263825513,466.309885670077,388.324879706352,464.811727826092,426.579585357718,426.298795945026,426.373358506867,459.458873966207,458.064942261968,392.637894801431,402.491898443568,462.455637642025,481.688673775453,432.071382785196,474.427381221838,487.989868939591,443.246993237872,468.992801737184,403.699248532387,437.164217050496
"Slc27a5",0,0.980279040152502,0,0,0.404466169306532,0,0,2.20641112287454,2.4578228563577,0,0.836774115689871,0,0,0,1.19131011298663,0.656941447814691,0,1.5809687054109,0,0,1.25722140185572,0,0.549793777079391,1.47493703416373,0.681710111026522,0,0.751547125453673,1.39972528086526,0,0,0,0,0,0.936888563117092,1.66045492582069,0,0,0,2.19831652717105,0,0,1.91293044190321,1.03291495072465,0,1.52249569980366,0,1.09264892738694,0,1.58321731774771,0,0.837781952250045,0,0,1.09063765798124,1.06084754117302,0,0,2.27052445743749,3.2382534596333
"Aprt",178.847565059207,232.326132516143,204.970269463771,211.175270906249,232.568047351256,261.240071217292,225.833254367831,226.15714009464,238.900381637969,202.91426954791,179.906434873322,191.40590542206,226.587755403695,209.356813199916,186.440032682408,184.600546835928,170.549819763607,194.459150765541,194.118921724971,189.6016940689,208.69875270805,165.440154976762,224.865654825471,207.228653300004,245.415639969548,211.957554225308,203.669270997946,230.954671342768,234.815974714783,186.879801480757,231.597519754651,164.691291566596,183.72899240285,239.843472157976,220.287020158878,243.270282469172,214.67019414408,258.674975959334,211.771158784144,202.205868173645,224.343854879063,246.768027005514,203.484245292756,233.07956725731,227.613107120648,213.674520624723,227.817301360176,216.334572320847,235.899380344408,230.776604814111,207.769924158011,194.995529636164,231.891521953523,170.139474645073,200.500185281702,231.852273385964,239.816563541004,225.690131069287,199.152587767448
"Nt5e",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nme6",83.46219702763,37.2506035257951,44.8372464451999,47.2248496119459,36.8064214068944,47.6866796666485,44.9752667596952,51.8506613875517,33.9179554177363,45.2881123338813,40.1651575531138,51.9530314717021,46.18349154725,20.2603367612822,35.739303389599,48.6136671382871,38.3737094468116,71.934076096196,31.2747151668009,37.92033881378,38.9738634575275,32.0751320873314,58.8279341474949,43.5106425078301,42.2660268836444,36.3714146303782,51.1052045308498,47.5906595494188,48.1299823949554,52.2164151196234,49.0242925028093,63.3428044486908,30.7600575516083,47.7813167189717,36.5300083680552,31.7309064090225,41.3138864201814,44.4597614930106,52.7595966521051,41.3602912173364,58.9665117053731,42.0844697218706,35.1191083246381,41.7784129989518,49.4811102436191,47.8084543863535,38.7890369222363,56.4351058228297,47.4965195324312,47.030303350743,40.2135337080022,45.8488072515626,53.5134281431206,51.2599699251182,40.3122065645749,39.5512701658409,40.924328249318,44.9563842572624,43.7164217050496
"Upp1",0,23.52669696366,20.1310086080489,15.1475932717562,14.5607820950351,11.4033364420246,13.396887970973,17.6512889829963,11.797549710517,15.2920898789729,19.245804660867,21.874960619664,15.1539581639414,30.3905051419233,8.93482584739976,9.85412171722037,14.2124849803006,7.9048435270545,14.019699902359,9.48008470344501,15.9248044235058,20.2579781604198,19.2427821977787,7.37468517081866,11.5890718874509,10.0334936911388,22.5464137636102,23.7953297747094,11.6678745199892,19.2376266230191,15.2144356043201,12.6685608897382,15.7957052292043,11.2426627574051,18.8184891593012,10.5769688030075,15.3914478820284,21.5562479966112,10.2588104601315,15.3186263767913,16.2666239187236,9.56465220951605,11.3620644579711,15.3920468943507,18.269948397644,18.5379721089942,15.8434094471106,16.9305317468489,31.6643463549541,13.124735818812,12.5667292837507,11.6003006299134,3.96395764023116,10.9063765798124,12.7301704940763,12.2745321204334,11.458811909809,10.8985173957,21.0486474876165
"Nt5m",500.77318216578,535.232355923266,412.685676465003,399.183634455694,442.081523052039,383.566771231738,380.375926318698,419.218113346163,461.579132423976,384.654876186473,506.248339992372,478.514763555151,574.407176118922,486.248082270772,404.449783358962,417.157819362329,588.396878184445,316.19374108218,512.258265663117,421.863769303303,455.114147471772,496.320464930285,356.266367547446,547.201639674744,501.056931604494,420.152548316438,423.872578755872,431.1153865065,438.274536657094,423.227785706421,433.611414723124,443.399631140836,452.255981299322,467.507392995429,394.081302394777,341.988657963909,504.272437187509,402.832384436672,441.86162196138,396.752423158894,342.954654286423,380.673157938739,426.59387464928,491.446068698196,475.779906188645,431.25177221976,464.375794139448,467.47079323244,383.138590894945,368.586330911637,445.699998597024,566.757545061485,463.783043907045,454.795903378176,541.032245998243,430.972461117439,411.698742188139,418.684709951474,516.501426811512
"Nme2",548.465866181568,602.871609693789,570.988607791933,546.204392681563,587.284877833084,550.470150065007,530.13399542279,517.40340831408,559.400482107013,519.342898582042,476.961245943227,519.530314717021,530.38853573795,570.666152109448,540.259136239439,587.962595794149,567.078150713994,590.491811470971,556.47424227825,595.665322199795,528.032988779404,511.5139485506,576.733672156282,509.590745303569,591.042666259994,525.504232073396,559.151061337533,495.502749426302,589.956905416954,546.898242568687,573.922320851854,557.416679148479,526.246390004542,586.4922405113,577.284829210327,578.207627897743,497.79182755297,557.767916912314,528.328738696775,598.958291332538,532.731933338198,558.575689035737,506.128325855079,545.318232828423,548.098451929319,552.236432299511,512.452346944473,512.618877890703,527.211366809986,512.958424918569,517.749246490528,554.052453895389,582.70177311398,536.593727726769,579.222757480471,507.34732764458,587.673353660207,581.708365995486,513.263173351878
"Nme1",1681.16711155655,1826.25985180411,1529.95665421172,1605.64488680616,1812.81737083187,1720.86713579645,1688.96480491196,1666.94360333172,1828.12864055886,1760.94296529403,1676.8953278425,1695.30944802396,1833.62893783691,1749.14240705736,1748.24759080789,1674.54375047965,1762.34813755727,1575.43531494196,1744.91341861668,1733.2754866132,1780.64457882832,1482.20873540405,1671.37308232135,1557.5335080769,1842.66243010469,1610.37573742778,1796.94917695973,1560.69368816477,1783.72631724335,1698.40760757512,1698.94530914908,1710.25572011465,1557.12399443682,1806.32114968975,1594.03672878786,1657.05844580451,1682.12323826484,1743.36155672593,1620.89205270078,1761.64203333099,1609.71799195702,1729.2891194805,1752.85667137973,1927.30415755691,1610.03920254237,1706.46911677004,1834.55754908267,1662.01386648234,1667.12783558834,1541.06273072551,1682.26616011809,1724.02563171237,1627.20461131489,1642.50031291974,1845.87472164106,1835.72447045593,1857.14601595405,1761.9269789715,1695.22568611803
"Nt5c",262.309762086837,246.050039078278,207.715407001232,279.784958078321,233.376979689869,214.590058499918,213.393286966213,211.815467795956,206.457119934047,209.972157184359,184.927079567462,229.687086506473,212.15541429518,185.719753645087,201.927064151235,197.739375792222,238.76974766905,245.05014933869,202.746429357192,181.701623482696,217.918376321659,229.590419151424,234.7619428129,224.190429192887,229.736307415938,203.178247245561,229.973420388824,233.754121904498,249.400817864769,247.340913724532,234.9785054445,196.362693790942,215.320402861258,216.421258080048,215.305655381416,250.32159500451,199.278746262052,260.022241459122,239.616501461644,223.651945101152,238.577150807946,227.638722586482,211.747564898553,204.494337310659,235.225585619666,230.26112724856,243.114386343594,238.908614649979,226.400076437922,226.401692874507,227.876691012012,234.767988938724,255.67526779491,182.136488882867,218.534593481643,166.388102076986,243.908996365935,224.781921286312,259.060276770664
"Nt5c1b",0,0,0,0,0.404466169306532,0,0,0,0,0.58815730303742,0,0,0,0,0,0,0,0.79048435270545,0,0,0,0,0.549793777079391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405038102158641,0,0,0,0,0,0,0,0,0,0.546324463693469,0,0,0,0,0,0,0,0,0,0,0,0
