"gene_symbol","sample","expression","age_num","age"
"Ak1","Thalamus_58_Male_28",600.780771437961,28,"28M"
"Ak1","Thalamus_59_Male_28",594.219509842711,28,"28M"
"Upp2","Thalamus_17_Male_3",190.770736063154,3,"3M"
"Upp2","Thalamus_21_Male_3",210.759993632788,3,"3M"
"Upp2","Thalamus_25_Male_3",159.217977172751,3,"3M"
"Upp2","Thalamus_29_Male_3",163.950421294303,3,"3M"
"Upp2","Thalamus_33_Male_3",166.235595584985,3,"3M"
"Upp2","Thalamus_37_Female_3",183.490050021669,3,"3M"
"Upp2","Thalamus_41_Female_3",159.805735082321,3,"3M"
"Upp2","Thalamus_45_Female_3",190.854562128648,3,"3M"
"Upp2","Thalamus_49_Female_3",226.119702784908,3,"3M"
"Upp2","Thalamus_53_Female_3",207.619527972209,3,"3M"
"Upp2","Thalamus_1_Female_12",227.602559467645,12,"12M"
"Upp2","Thalamus_10_Female_12",257.030787281053,12,"12M"
"Upp2","Thalamus_12_Male_12",209.268946073477,12,"12M"
"Upp2","Thalamus_13_Female_12",195.849922025728,12,"12M"
"Upp2","Thalamus_15_Male_12",210.266234942141,12,"12M"
"Upp2","Thalamus_3_Male_12",220.732326465736,12,"12M"
"Upp2","Thalamus_4_Female_12",187.604801739968,12,"12M"
"Upp2","Thalamus_6_Male_12",177.858979358726,12,"12M"
"Upp2","Thalamus_7_Female_12",251.276159788434,12,"12M"
"Upp2","Thalamus_9_Male_12",210.141877593031,12,"12M"
"Upp2","Thalamus_18_Male_15",217.080228720422,15,"15M"
"Upp2","Thalamus_22_Male_15",197.515287064093,15,"15M"
"Upp2","Thalamus_26_Male_15",177.583389996643,15,"15M"
"Upp2","Thalamus_30_Male_15",248.526890256589,15,"15M"
"Upp2","Thalamus_34_Male_15",248.82419052468,15,"15M"
"Upp2","Thalamus_38_Female_15",194.398940265815,15,"15M"
"Upp2","Thalamus_42_Female_15",233.731156016092,15,"15M"
"Upp2","Thalamus_46_Female_15",186.16346235508,15,"15M"
"Upp2","Thalamus_50_Female_15",212.209467832303,15,"15M"
"Upp2","Thalamus_54_Female_15",244.592681349815,15,"15M"
"Upp2","Thalamus_19_Male_18",216.383084150331,18,"18M"
"Upp2","Thalamus_23_Male_18",190.028413346073,18,"18M"
"Upp2","Thalamus_27_Male_18",201.187403445654,18,"18M"
"Upp2","Thalamus_31_Male_18",207.052372448877,18,"18M"
"Upp2","Thalamus_35_Male_18",194.273226321021,18,"18M"
"Upp2","Thalamus_39_Female_18",179.808469651127,18,"18M"
"Upp2","Thalamus_43_Female_18",254.768966257785,18,"18M"
"Upp2","Thalamus_47_Female_18",169.755452973313,18,"18M"
"Upp2","Thalamus_51_Female_18",178.796410876578,18,"18M"
"Upp2","Thalamus_55_Female_18",173.100478057741,18,"18M"
"Upp2","Thalamus_16_Male_21",159.955135200782,21,"21M"
"Upp2","Thalamus_20_Male_21",170.250809329386,21,"21M"
"Upp2","Thalamus_24_Male_21",199.352585489857,21,"21M"
"Upp2","Thalamus_28_Male_21",200.096609626559,21,"21M"
"Upp2","Thalamus_32_Male_21",190.311962475458,21,"21M"
"Upp2","Thalamus_36_Male_21",217.577251595037,21,"21M"
"Upp2","Thalamus_40_Female_21",214.705514231533,21,"21M"
"Upp2","Thalamus_44_Female_21",189.998189603527,21,"21M"
"Upp2","Thalamus_48_Female_21",167.821035681257,21,"21M"
"Upp2","Thalamus_52_Female_21",187.027485418071,21,"21M"
"Upp2","Thalamus_56_Female_21",211.958833919261,21,"21M"
"Upp2","Thalamus_11_Male_26",210.462597142715,26,"26M"
"Upp2","Thalamus_14_Male_26",204.143818471905,26,"26M"
"Upp2","Thalamus_2_Male_26",206.130517358454,26,"26M"
"Upp2","Thalamus_5_Male_26",233.386459058065,26,"26M"
"Upp2","Thalamus_8_Male_26",244.126805506397,26,"26M"
"Upp2","Thalamus_57_Male_28",179.248557732013,28,"28M"
"Upp2","Thalamus_58_Male_28",200.260257145987,28,"28M"
"Upp2","Thalamus_59_Male_28",194.295207577998,28,"28M"
"Uckl1","Thalamus_17_Male_3",178.847565059207,3,"3M"
"Uckl1","Thalamus_21_Male_3",234.286690596448,3,"3M"
"Uckl1","Thalamus_25_Male_3",243.402194988228,3,"3M"
"Uckl1","Thalamus_29_Male_3",220.085619889635,3,"3M"
"Uckl1","Thalamus_33_Male_3",233.376979689869,3,"3M"
"Uckl1","Thalamus_37_Female_3",225.993394941943,3,"3M"
"Uckl1","Thalamus_41_Female_3",217.699429528312,3,"3M"
"Uckl1","Thalamus_45_Female_3",212.918673357393,3,"3M"
"Uckl1","Thalamus_49_Female_3",215.305282216935,3,"3M"
"Uckl1","Thalamus_53_Female_3",233.498449305856,3,"3M"
"Uckl1","Thalamus_1_Female_12",221.745140657816,12,"12M"
"Uckl1","Thalamus_10_Female_12",207.812125886808,12,"12M"
"Uckl1","Thalamus_12_Male_12",217.928350738586,12,"12M"
"Uckl1","Thalamus_13_Female_12",175.589585264446,12,"12M"
"Uckl1","Thalamus_15_Male_12",217.414095620061,12,"12M"
"Uckl1","Thalamus_3_Male_12",214.819853435404,12,"12M"
"Uckl1","Thalamus_4_Female_12",217.451020198599,12,"12M"
"Uckl1","Thalamus_6_Male_12",226.078524873759,12,"12M"
"Uckl1","Thalamus_7_Female_12",243.727090610241,12,"12M"
"Uckl1","Thalamus_9_Male_12",188.021679951659,12,"12M"
"Uckl1","Thalamus_18_Male_15",197.802833891967,15,"15M"
"Uckl1","Thalamus_22_Male_15",195.827122217391,15,"15M"
"Uckl1","Thalamus_26_Male_15",233.112561481662,15,"15M"
"Uckl1","Thalamus_30_Male_15",244.102079154098,15,"15M"
"Uckl1","Thalamus_34_Male_15",209.285004085142,15,"15M"
"Uckl1","Thalamus_38_Female_15",225.753608050624,15,"15M"
"Uckl1","Thalamus_42_Female_15",219.451760632473,15,"15M"
"Uckl1","Thalamus_46_Female_15",218.357143814981,15,"15M"
"Uckl1","Thalamus_50_Female_15",233.357490399784,15,"15M"
"Uckl1","Thalamus_54_Female_15",222.606822352079,15,"15M"
"Uckl1","Thalamus_19_Male_18",226.526041219878,18,"18M"
"Uckl1","Thalamus_23_Male_18",272.374059129371,18,"18M"
"Uckl1","Thalamus_27_Male_18",215.320402861258,18,"18M"
"Uckl1","Thalamus_31_Male_18",211.736815264463,18,"18M"
"Uckl1","Thalamus_35_Male_18",212.538230505048,18,"18M"
"Uckl1","Thalamus_39_Female_18",243.270282469172,18,"18M"
"Uckl1","Thalamus_43_Female_18",211.834927428969,18,"18M"
"Uckl1","Thalamus_47_Female_18",243.855055461664,18,"18M"
"Uckl1","Thalamus_51_Female_18",241.082045813091,18,"18M"
"Uckl1","Thalamus_55_Female_18",212.928906637398,18,"18M"
"Uckl1","Thalamus_16_Male_21",245.354910774081,21,"21M"
"Uckl1","Thalamus_20_Male_21",258.245609656933,21,"21M"
"Uckl1","Thalamus_24_Male_21",275.788291843482,21,"21M"
"Uckl1","Thalamus_28_Male_21",222.08524804706,21,"21M"
"Uckl1","Thalamus_32_Male_21",226.090611420844,21,"21M"
"Uckl1","Thalamus_36_Male_21",231.236809991138,21,"21M"
"Uckl1","Thalamus_40_Female_21",246.392333125754,21,"21M"
"Uckl1","Thalamus_44_Female_21",229.502763679508,21,"21M"
"Uckl1","Thalamus_48_Female_21",218.483989849184,21,"21M"
"Uckl1","Thalamus_52_Female_21",230.776604814111,21,"21M"
"Uckl1","Thalamus_56_Female_21",230.390036868762,21,"21M"
"Uckl1","Thalamus_11_Male_26",203.281458657531,26,"26M"
"Uckl1","Thalamus_14_Male_26",281.440992456412,26,"26M"
"Uckl1","Thalamus_2_Male_26",201.767966726529,26,"26M"
"Uckl1","Thalamus_5_Male_26",207.926118069913,26,"26M"
"Uckl1","Thalamus_8_Male_26",200.484024633745,26,"26M"
"Uckl1","Thalamus_57_Male_28",241.453536670976,28,"28M"
"Uckl1","Thalamus_58_Male_28",234.772228899037,28,"28M"
"Uckl1","Thalamus_59_Male_28",223.439488714698,28,"28M"
"Gmps","Thalamus_17_Male_3",775.006115256564,3,"3M"
"Gmps","Thalamus_21_Male_3",690.116444267362,3,"3M"
"Gmps","Thalamus_25_Male_3",667.068421603076,3,"3M"
"Gmps","Thalamus_29_Male_3",692.334116009094,3,"3M"
"Gmps","Thalamus_33_Male_3",715.500653503255,3,"3M"
"Gmps","Thalamus_37_Female_3",771.280210260575,3,"3M"
"Gmps","Thalamus_41_Female_3",664.581335417198,3,"3M"
"Gmps","Thalamus_45_Female_3",751.282987338781,3,"3M"
"Gmps","Thalamus_49_Female_3",740.787808906211,3,"3M"
"Gmps","Thalamus_53_Female_3",718.728224311727,3,"3M"
"Gmps","Thalamus_1_Female_12",569.843172784803,12,"12M"
"Gmps","Thalamus_10_Female_12",598.827046963303,12,"12M"
"Gmps","Thalamus_12_Male_12",630.693306442133,12,"12M"
"Gmps","Thalamus_13_Female_12",651.707499154577,12,"12M"
"Gmps","Thalamus_15_Male_12",640.329185730316,12,"12M"
"Gmps","Thalamus_3_Male_12",644.459560306212,12,"12M"
"Gmps","Thalamus_4_Female_12",639.561824113527,12,"12M"
"Gmps","Thalamus_6_Male_12",709.854948729494,12,"12M"
"Gmps","Thalamus_7_Female_12",630.886495606155,12,"12M"
"Gmps","Thalamus_9_Male_12",666.765957475632,12,"12M"
"Gmps","Thalamus_18_Male_15",791.211335567869,15,"15M"
"Gmps","Thalamus_22_Male_15",688.771257454273,15,"15M"
"Gmps","Thalamus_26_Male_15",780.707163452736,15,"15M"
"Gmps","Thalamus_30_Male_15",592.187219216738,15,"15M"
"Gmps","Thalamus_34_Male_15",768.969005237917,15,"15M"
"Gmps","Thalamus_38_Female_15",644.651969655669,15,"15M"
"Gmps","Thalamus_42_Female_15",887.577155160788,15,"15M"
"Gmps","Thalamus_46_Female_15",727.857146049935,15,"15M"
"Gmps","Thalamus_50_Female_15",796.332435989263,15,"15M"
"Gmps","Thalamus_54_Female_15",637.589910934348,15,"15M"
"Gmps","Thalamus_19_Male_18",759.876533793545,18,"18M"
"Gmps","Thalamus_23_Male_18",766.447933829159,18,"18M"
"Gmps","Thalamus_27_Male_18",730.759205077397,18,"18M"
"Gmps","Thalamus_31_Male_18",631.46289154092,18,"18M"
"Gmps","Thalamus_35_Male_18",720.083952830906,18,"18M"
"Gmps","Thalamus_39_Female_18",712.182566069171,18,"18M"
"Gmps","Thalamus_43_Female_18",751.750717606438,18,"18M"
"Gmps","Thalamus_47_Female_18",672.285484394312,18,"18M"
"Gmps","Thalamus_51_Female_18",713.720099154866,18,"18M"
"Gmps","Thalamus_55_Female_18",773.590632027958,18,"18M"
"Gmps","Thalamus_16_Male_21",591.698445043571,21,"21M"
"Gmps","Thalamus_20_Male_21",698.219611294672,21,"21M"
"Gmps","Thalamus_24_Male_21",638.341439547834,21,"21M"
"Gmps","Thalamus_28_Male_21",757.508593586258,21,"21M"
"Gmps","Thalamus_32_Male_21",670.659355763514,21,"21M"
"Gmps","Thalamus_36_Male_21",740.543201617189,21,"21M"
"Gmps","Thalamus_40_Female_21",687.822499790077,21,"21M"
"Gmps","Thalamus_44_Female_21",651.825472253683,21,"21M"
"Gmps","Thalamus_48_Female_21",639.619796370074,21,"21M"
"Gmps","Thalamus_52_Female_21",787.484149128721,21,"21M"
"Gmps","Thalamus_56_Female_21",633.363155901034,21,"21M"
"Gmps","Thalamus_11_Male_26",601.006051683134,26,"26M"
"Gmps","Thalamus_14_Male_26",669.908841199065,26,"26M"
"Gmps","Thalamus_2_Male_26",576.947321072075,26,"26M"
"Gmps","Thalamus_5_Male_26",639.691067327334,26,"26M"
"Gmps","Thalamus_8_Male_26",770.567849782762,26,"26M"
"Gmps","Thalamus_57_Male_28",732.545475662792,28,"28M"
"Gmps","Thalamus_58_Male_28",830.103741639148,28,"28M"
"Gmps","Thalamus_59_Male_28",749.65567590511,28,"28M"
"Ak5","Thalamus_17_Male_3",310.002446102626,3,"3M"
"Ak5","Thalamus_21_Male_3",369.565198137493,3,"3M"
"Ak5","Thalamus_25_Male_3",294.644762354171,3,"3M"
"Ak5","Thalamus_29_Male_3",296.714621146755,3,"3M"
"Ak5","Thalamus_33_Male_3",442.081523052039,3,"3M"
"Ak5","Thalamus_37_Female_3",397.043441572312,3,"3M"
"Ak5","Thalamus_41_Female_3",359.323673792884,3,"3M"
"Ak5","Thalamus_45_Female_3",292.349473780877,3,"3M"
"Ak5","Thalamus_49_Female_3",473.868246705765,3,"3M"
"Ak5","Thalamus_53_Female_3",327.015460488805,3,"3M"
"Ak5","Thalamus_1_Female_12",534.698659925828,12,"12M"
"Ak5","Thalamus_10_Female_12",456.639802935487,12,"12M"
"Ak5","Thalamus_12_Male_12",411.321721592696,12,"12M"
"Ak5","Thalamus_13_Female_12",438.973963161114,12,"12M"
"Ak5","Thalamus_15_Male_12",487.245836211534,12,"12M"
"Ak5","Thalamus_3_Male_12",538.691987208047,12,"12M"
"Ak5","Thalamus_4_Female_12",439.165785891288,12,"12M"
"Ak5","Thalamus_6_Male_12",378.64200494591,12,"12M"
"Ak5","Thalamus_7_Female_12",422.747873978825,12,"12M"
"Ak5","Thalamus_9_Male_12",418.703741068821,12,"12M"
"Ak5","Thalamus_18_Male_15",288.741848626198,15,"15M"
"Ak5","Thalamus_22_Male_15",455.804508609446,15,"15M"
"Ak5","Thalamus_26_Male_15",319.430184483126,15,"15M"
"Ak5","Thalamus_30_Male_15",386.433502950898,15,"15M"
"Ak5","Thalamus_34_Male_15",304.042709517829,15,"15M"
"Ak5","Thalamus_38_Female_15",398.831374222768,15,"15M"
"Ak5","Thalamus_42_Female_15",311.892057063274,15,"15M"
"Ak5","Thalamus_46_Female_15",368.127748867563,15,"15M"
"Ak5","Thalamus_50_Female_15",319.408064984704,15,"15M"
"Ak5","Thalamus_54_Female_15",305.053793593589,15,"15M"
"Ak5","Thalamus_19_Male_18",289.074276482083,18,"18M"
"Ak5","Thalamus_23_Male_18",335.716863578061,18,"18M"
"Ak5","Thalamus_27_Male_18",399.049395264108,18,"18M"
"Ak5","Thalamus_31_Male_18",352.270099732027,18,"18M"
"Ak5","Thalamus_35_Male_18",362.532658804184,18,"18M"
"Ak5","Thalamus_39_Female_18",391.347845711277,18,"18M"
"Ak5","Thalamus_43_Female_18",341.447120119735,18,"18M"
"Ak5","Thalamus_47_Female_18",239.8132589623,18,"18M"
"Ak5","Thalamus_51_Female_18",386.17093660638,18,"18M"
"Ak5","Thalamus_55_Female_18",447.303890202305,18,"18M"
"Ak5","Thalamus_16_Male_21",355.832398222079,21,"21M"
"Ak5","Thalamus_20_Male_21",420.844697218706,21,"21M"
"Ak5","Thalamus_24_Male_21",305.742825414496,21,"21M"
"Ak5","Thalamus_28_Male_21",244.073886467561,21,"21M"
"Ak5","Thalamus_32_Male_21",242.076816268783,21,"21M"
"Ak5","Thalamus_36_Male_21",262.458657753655,21,"21M"
"Ak5","Thalamus_40_Female_21",612.976048264072,21,"21M"
"Ak5","Thalamus_44_Female_21",216.334572320847,21,"21M"
"Ak5","Thalamus_48_Female_21",177.320339587743,21,"21M"
"Ak5","Thalamus_52_Female_21",325.930939500498,21,"21M"
"Ak5","Thalamus_56_Female_21",338.463908709018,21,"21M"
"Ak5","Thalamus_11_Male_26",350.770995237858,26,"26M"
"Ak5","Thalamus_14_Male_26",291.35088655699,26,"26M"
"Ak5","Thalamus_2_Male_26",515.871612225125,26,"26M"
"Ak5","Thalamus_5_Male_26",297.037311528447,26,"26M"
"Ak5","Thalamus_8_Male_26",274.131217356346,26,"26M"
"Ak5","Thalamus_57_Male_28",315.935814084735,28,"28M"
"Ak5","Thalamus_58_Male_28",330.134256111412,28,"28M"
"Ak5","Thalamus_59_Male_28",268.775037149564,28,"28M"
"Nudt2","Thalamus_17_Male_3",131.154881043419,3,"3M"
"Nudt2","Thalamus_21_Male_3",191.154412829738,3,"3M"
"Nudt2","Thalamus_25_Male_3",124.446235031575,3,"3M"
"Nudt2","Thalamus_29_Male_3",142.565583734176,3,"3M"
"Nudt2","Thalamus_33_Male_3",171.898121955276,3,"3M"
"Nudt2","Thalamus_37_Female_3",166.90337883327,3,"3M"
"Nudt2","Thalamus_41_Female_3",155.9780528049,3,"3M"
"Nudt2","Thalamus_45_Female_3",172.100067584214,3,"3M"
"Nudt2","Thalamus_49_Female_3",166.148825089781,3,"3M"
"Nudt2","Thalamus_53_Female_3",181.740606638563,3,"3M"
"Nudt2","Thalamus_1_Female_12",163.170952559525,12,"12M"
"Nudt2","Thalamus_10_Female_12",172.265314879854,12,"12M"
"Nudt2","Thalamus_12_Male_12",173.909710357613,12,"12M"
"Nudt2","Thalamus_13_Female_12",131.692188948334,12,"12M"
"Nudt2","Thalamus_15_Male_12",157.848589970729,12,"12M"
"Nudt2","Thalamus_3_Male_12",155.038181684267,12,"12M"
"Nudt2","Thalamus_4_Female_12",159.179831779367,12,"12M"
"Nudt2","Thalamus_6_Male_12",148.611058308625,12,"12M"
"Nudt2","Thalamus_7_Female_12",148.824506655811,12,"12M"
"Nudt2","Thalamus_9_Male_12",176.961581130973,12,"12M"
"Nudt2","Thalamus_18_Male_15",174.753774857946,15,"15M"
"Nudt2","Thalamus_22_Male_15",129.988693196027,15,"15M"
"Nudt2","Thalamus_26_Male_15",170.985864671691,15,"15M"
"Nudt2","Thalamus_30_Male_15",136.431675660145,15,"15M"
"Nudt2","Thalamus_34_Male_15",167.700687312524,15,"15M"
"Nudt2","Thalamus_38_Female_15",174.331952883537,15,"15M"
"Nudt2","Thalamus_42_Female_15",167.595008976169,15,"15M"
"Nudt2","Thalamus_46_Female_15",159.56868201864,15,"15M"
"Nudt2","Thalamus_50_Female_15",156.787063862355,15,"15M"
"Nudt2","Thalamus_54_Female_15",192.376266230191,15,"15M"
"Nudt2","Thalamus_19_Male_18",185.954212941691,18,"18M"
"Nudt2","Thalamus_23_Male_18",209.03125468068,18,"18M"
"Nudt2","Thalamus_27_Male_18",142.161347062838,18,"18M"
"Nudt2","Thalamus_31_Male_18",156.460390040554,18,"18M"
"Nudt2","Thalamus_35_Male_18",187.631406617738,18,"18M"
"Nudt2","Thalamus_39_Female_18",148.077563242105,18,"18M"
"Nudt2","Thalamus_43_Female_18",160.800126556981,18,"18M"
"Nudt2","Thalamus_47_Female_18",173.797249472678,18,"18M"
"Nudt2","Thalamus_51_Female_18",153.882156901973,18,"18M"
"Nudt2","Thalamus_55_Female_18",171.568615420062,18,"18M"
"Nudt2","Thalamus_16_Male_21",150.466271248193,21,"21M"
"Nudt2","Thalamus_20_Male_21",166.424948445579,21,"21M"
"Nudt2","Thalamus_24_Male_21",157.003072510147,21,"21M"
"Nudt2","Thalamus_28_Male_21",149.522741259406,21,"21M"
"Nudt2","Thalamus_32_Male_21",175.848253327323,21,"21M"
"Nudt2","Thalamus_36_Male_21",186.355403832521,21,"21M"
"Nudt2","Thalamus_40_Female_21",167.721610353895,21,"21M"
"Nudt2","Thalamus_44_Female_21",169.305317468489,21,"21M"
"Nudt2","Thalamus_48_Female_21",142.489558597294,21,"21M"
"Nudt2","Thalamus_52_Female_21",189.214941387873,21,"21M"
"Nudt2","Thalamus_56_Female_21",154.989661166258,21,"21M"
"Nudt2","Thalamus_11_Male_26",186.157205346706,26,"26M"
"Nudt2","Thalamus_14_Male_26",152.6123691489,26,"26M"
"Nudt2","Thalamus_2_Male_26",150.507996801411,26,"26M"
"Nudt2","Thalamus_5_Male_26",192.013404952317,26,"26M"
"Nudt2","Thalamus_8_Male_26",163.660428272445,26,"26M"
"Nudt2","Thalamus_57_Male_28",166.971259257217,28,"28M"
"Nudt2","Thalamus_58_Male_28",184.366585943925,28,"28M"
"Nudt2","Thalamus_59_Male_28",173.246560090382,28,"28M"
"Gne","Thalamus_17_Male_3",250.38659108289,3,"3M"
"Gne","Thalamus_21_Male_3",267.616177961633,3,"3M"
"Gne","Thalamus_25_Male_3",249.807515908971,3,"3M"
"Gne","Thalamus_29_Male_3",260.182190314872,3,"3M"
"Gne","Thalamus_33_Male_3",228.52338565819,3,"3M"
"Gne","Thalamus_37_Female_3",262.276738166567,3,"3M"
"Gne","Thalamus_41_Female_3",284.205409098499,3,"3M"
"Gne","Thalamus_45_Female_3",260.356512499196,3,"3M"
"Gne","Thalamus_49_Female_3",268.394255914261,3,"3M"
"Gne","Thalamus_53_Female_3",269.964202094176,3,"3M"
"Gne","Thalamus_1_Female_12",305.422552226803,12,"12M"
"Gne","Thalamus_10_Female_12",336.327519527335,12,"12M"
"Gne","Thalamus_12_Male_12",254.730820565301,12,"12M"
"Gne","Thalamus_13_Female_12",236.370595548292,12,"12M"
"Gne","Thalamus_15_Male_12",288.892702399259,12,"12M"
"Gne","Thalamus_3_Male_12",319.27354363794,12,"12M"
"Gne","Thalamus_4_Female_12",264.352220633591,12,"12M"
"Gne","Thalamus_6_Male_12",343.070209074165,12,"12M"
"Gne","Thalamus_7_Female_12",266.374298144821,12,"12M"
"Gne","Thalamus_9_Male_12",301.782696392999,12,"12M"
"Gne","Thalamus_18_Male_15",285.389258221249,15,"15M"
"Gne","Thalamus_22_Male_15",271.794540318966,15,"15M"
"Gne","Thalamus_26_Male_15",244.10843702325,15,"15M"
"Gne","Thalamus_30_Male_15",277.288162422782,15,"15M"
"Gne","Thalamus_34_Male_15",243.370509636468,15,"15M"
"Gne","Thalamus_38_Female_15",257.108275835432,15,"15M"
"Gne","Thalamus_42_Female_15",276.569342166952,15,"15M"
"Gne","Thalamus_46_Female_15",253.350275836612,15,"15M"
"Gne","Thalamus_50_Female_15",265.444145329754,15,"15M"
"Gne","Thalamus_54_Female_15",250.089146099249,15,"15M"
"Gne","Thalamus_19_Male_18",280.62181225746,18,"18M"
"Gne","Thalamus_23_Male_18",310.379741798585,18,"18M"
"Gne","Thalamus_27_Male_18",245.249107506066,18,"18M"
"Gne","Thalamus_31_Male_18",290.435454566299,18,"18M"
"Gne","Thalamus_35_Male_18",298.328401672451,18,"18M"
"Gne","Thalamus_39_Female_18",285.578157681202,18,"18M"
"Gne","Thalamus_43_Female_18",237.757365967122,18,"18M"
"Gne","Thalamus_47_Female_18",257.327710459546,18,"18M"
"Gne","Thalamus_51_Female_18",236.685412758749,18,"18M"
"Gne","Thalamus_55_Female_18",283.394587970638,18,"18M"
"Gne","Thalamus_16_Male_21",302.965870486227,21,"21M"
"Gne","Thalamus_20_Male_21",294.591288053094,21,"21M"
"Gne","Thalamus_24_Male_21",279.91995164638,21,"21M"
"Gne","Thalamus_28_Male_21",249.571046072686,21,"21M"
"Gne","Thalamus_32_Male_21",251.211790467605,21,"21M"
"Gne","Thalamus_36_Male_21",250.750464842711,21,"21M"
"Gne","Thalamus_40_Female_21",292.829912539699,21,"21M"
"Gne","Thalamus_44_Female_21",265.2449973673,21,"21M"
"Gne","Thalamus_48_Female_21",202.651816671707,21,"21M"
"Gne","Thalamus_52_Female_21",272.338268240349,21,"21M"
"Gne","Thalamus_56_Female_21",257.199059340764,21,"21M"
"Gne","Thalamus_11_Male_26",266.806914488009,26,"26M"
"Gne","Thalamus_14_Male_26",303.242759477683,26,"26M"
"Gne","Thalamus_2_Male_26",265.024950889441,26,"26M"
"Gne","Thalamus_5_Male_26",246.116629552142,26,"26M"
"Gne","Thalamus_8_Male_26",278.222728063157,26,"26M"
"Gne","Thalamus_57_Male_28",270.919053010485,28,"28M"
"Gne","Thalamus_58_Male_28",261.564417496799,28,"28M"
"Gne","Thalamus_59_Male_28",218.582108525248,28,"28M"
"Ak4","Thalamus_17_Male_3",119.231710039471,3,"3M"
"Ak4","Thalamus_21_Male_3",131.357391380435,3,"3M"
"Ak4","Thalamus_25_Male_3",188.499444239004,3,"3M"
"Ak4","Thalamus_29_Male_3",145.238688429192,3,"3M"
"Ak4","Thalamus_33_Male_3",149.652482643417,3,"3M"
"Ak4","Thalamus_37_Female_3",185.563383920219,3,"3M"
"Ak4","Thalamus_41_Female_3",179.901067038781,3,"3M"
"Ak4","Thalamus_45_Female_3",154.448778601218,3,"3M"
"Ak4","Thalamus_49_Female_3",149.92719423782,3,"3M"
"Ak4","Thalamus_53_Female_3",205.26689876006,3,"3M"
"Ak4","Thalamus_1_Female_12",126.352891469171,12,"12M"
"Ak4","Thalamus_10_Female_12",147.655984182732,12,"12M"
"Ak4","Thalamus_12_Male_12",121.231665311531,12,"12M"
"Ak4","Thalamus_13_Female_12",135.068911741881,12,"12M"
"Ak4","Thalamus_15_Male_12",179.292172004488,12,"12M"
"Ak4","Thalamus_3_Male_12",138.6146454889,12,"12M"
"Ak4","Thalamus_4_Female_12",143.546098301036,12,"12M"
"Ak4","Thalamus_6_Male_12",241.888211927868,12,"12M"
"Ak4","Thalamus_7_Female_12",167.15796037428,12,"12M"
"Ak4","Thalamus_9_Male_12",184.861651717178,12,"12M"
"Ak4","Thalamus_18_Male_15",158.409896633821,15,"15M"
"Ak4","Thalamus_22_Male_15",197.515287064093,15,"15M"
"Ak4","Thalamus_26_Male_15",183.631121544517,15,"15M"
"Ak4","Thalamus_30_Male_15",132.744333074736,15,"15M"
"Ak4","Thalamus_34_Male_15",140.432282871464,15,"15M"
"Ak4","Thalamus_38_Female_15",164.298459192398,15,"15M"
"Ak4","Thalamus_42_Female_15",168.346556101623,15,"15M"
"Ak4","Thalamus_46_Female_15",173.565934827292,15,"15M"
"Ak4","Thalamus_50_Female_15",159.704032492352,15,"15M"
"Ak4","Thalamus_54_Female_15",131.915153986417,15,"15M"
"Ak4","Thalamus_19_Male_18",186.799459364153,18,"18M"
"Ak4","Thalamus_23_Male_18",171.025572011465,18,"18M"
"Ak4","Thalamus_27_Male_18",162.113816826044,18,"18M"
"Ak4","Thalamus_31_Male_18",172.387495613545,18,"18M"
"Ak4","Thalamus_35_Male_18",162.724582730428,18,"18M"
"Ak4","Thalamus_39_Female_18",186.859782186466,18,"18M"
"Ak4","Thalamus_43_Female_18",151.079212105173,18,"18M"
"Ak4","Thalamus_47_Female_18",140.115611977973,18,"18M"
"Ak4","Thalamus_51_Female_18",130.433447278815,18,"18M"
"Ak4","Thalamus_55_Female_18",173.100478057741,18,"18M"
"Ak4","Thalamus_16_Male_21",112.510815437838,21,"21M"
"Ak4","Thalamus_20_Male_21",195.118905074127,21,"21M"
"Ak4","Thalamus_24_Male_21",134.278943594204,21,"21M"
"Ak4","Thalamus_28_Male_21",123.136375154805,21,"21M"
"Ak4","Thalamus_32_Male_21",113.425929635373,21,"21M"
"Ak4","Thalamus_36_Male_21",146.352411386796,21,"21M"
"Ak4","Thalamus_40_Female_21",173.731179454523,21,"21M"
"Ak4","Thalamus_44_Female_21",142.968934751169,21,"21M"
"Ak4","Thalamus_48_Female_21",125.074168102069,21,"21M"
"Ak4","Thalamus_52_Female_21",145.465821991833,21,"21M"
"Ak4","Thalamus_56_Female_21",139.909586025758,21,"21M"
"Ak4","Thalamus_11_Male_26",112.688634690588,26,"26M"
"Ak4","Thalamus_14_Male_26",134.774559767859,26,"26M"
"Ak4","Thalamus_2_Male_26",148.326721485448,26,"26M"
"Ak4","Thalamus_5_Male_26",126.24085739959,26,"26M"
"Ak4","Thalamus_8_Male_26",185.481818708771,26,"26M"
"Ak4","Thalamus_57_Male_28",164.515799562258,28,"28M"
"Ak4","Thalamus_58_Male_28",161.66134136955,28,"28M"
"Ak4","Thalamus_59_Male_28",92.2902235995491,28,"28M"
"Nt5c1a","Thalamus_17_Male_3",0,3,"3M"
"Nt5c1a","Thalamus_21_Male_3",2.94083712045751,3,"3M"
"Nt5c1a","Thalamus_25_Male_3",1.83009169164081,3,"3M"
"Nt5c1a","Thalamus_29_Male_3",5.34620939003162,3,"3M"
"Nt5c1a","Thalamus_33_Male_3",5.25806020098491,3,"3M"
"Nt5c1a","Thalamus_37_Female_3",7.25666864492477,3,"3M"
