"gene_symbol","Thalamus_17_Male_3","Thalamus_21_Male_3","Thalamus_25_Male_3","Thalamus_29_Male_3","Thalamus_33_Male_3","Thalamus_37_Female_3","Thalamus_41_Female_3","Thalamus_45_Female_3","Thalamus_49_Female_3","Thalamus_53_Female_3","Thalamus_1_Female_12","Thalamus_10_Female_12","Thalamus_12_Male_12","Thalamus_13_Female_12","Thalamus_15_Male_12","Thalamus_3_Male_12","Thalamus_4_Female_12","Thalamus_6_Male_12","Thalamus_7_Female_12","Thalamus_9_Male_12","Thalamus_18_Male_15","Thalamus_22_Male_15","Thalamus_26_Male_15","Thalamus_30_Male_15","Thalamus_34_Male_15","Thalamus_38_Female_15","Thalamus_42_Female_15","Thalamus_46_Female_15","Thalamus_50_Female_15","Thalamus_54_Female_15","Thalamus_19_Male_18","Thalamus_23_Male_18","Thalamus_27_Male_18","Thalamus_31_Male_18","Thalamus_35_Male_18","Thalamus_39_Female_18","Thalamus_43_Female_18","Thalamus_47_Female_18","Thalamus_51_Female_18","Thalamus_55_Female_18","Thalamus_16_Male_21","Thalamus_20_Male_21","Thalamus_24_Male_21","Thalamus_28_Male_21","Thalamus_32_Male_21","Thalamus_36_Male_21","Thalamus_40_Female_21","Thalamus_44_Female_21","Thalamus_48_Female_21","Thalamus_52_Female_21","Thalamus_56_Female_21","Thalamus_11_Male_26","Thalamus_14_Male_26","Thalamus_2_Male_26","Thalamus_5_Male_26","Thalamus_8_Male_26","Thalamus_57_Male_28","Thalamus_58_Male_28","Thalamus_59_Male_28"
"Ak5",310.002446102626,369.565198137493,294.644762354171,296.714621146755,442.081523052039,397.043441572312,359.323673792884,292.349473780877,473.868246705765,327.015460488805,534.698659925828,456.639802935487,411.321721592696,438.973963161114,487.245836211534,538.691987208047,439.165785891288,378.64200494591,422.747873978825,418.703741068821,288.741848626198,455.804508609446,319.430184483126,386.433502950898,304.042709517829,398.831374222768,311.892057063274,368.127748867563,319.408064984704,305.053793593589,289.074276482083,335.716863578061,399.049395264108,352.270099732027,362.532658804184,391.347845711277,341.447120119735,239.8132589623,386.17093660638,447.303890202305,355.832398222079,420.844697218706,305.742825414496,244.073886467561,242.076816268783,262.458657753655,612.976048264072,216.334572320847,177.320339587743,325.930939500498,338.463908709018,350.770995237858,291.35088655699,515.871612225125,297.037311528447,274.131217356346,315.935814084735,330.134256111412,268.775037149564
"B4galt1",23.8463420078943,12.7436275219825,22.8761461455101,24.9489771534809,21.0322408039396,17.6233381376744,18.6599511024267,26.4769334744945,19.1710182795901,15.2920898789729,13.3883858510379,10.937480309832,17.3188093302188,13.5068911741881,15.4870314688262,15.7665947475526,5.68499399212024,24.505014933869,18.3334537184695,23.7002117586125,15.9248044235058,18.5698133137182,26.3901012998108,15.4868388587192,19.0878831087426,20.0669873822776,9.01856550544408,18.1964286512484,12.3971166774885,10.9929294988681,15.2144356043201,6.33428044486908,21.6151755768058,18.7377712623418,22.6928839862161,21.153937606015,16.2015240863457,32.3343719949168,15.3882156901973,19.9142142898286,33.2110238340607,17.2163739771289,14.4608093101451,7.69602344717533,21.3149397972513,17.5622893664156,15.8434094471106,31.9798932996035,31.6643463549541,22.968287682921,15.9178570927509,16.5718580427335,11.8918729206935,16.3595648697186,8.4867803293842,15.0022059249741,18.8251909946863,19.072405442475,14.5721405683499
"Ak4",119.231710039471,131.357391380435,188.499444239004,145.238688429192,149.652482643417,185.563383920219,179.901067038781,154.448778601218,149.92719423782,205.26689876006,126.352891469171,147.655984182732,121.231665311531,135.068911741881,179.292172004488,138.6146454889,143.546098301036,241.888211927868,167.15796037428,184.861651717178,158.409896633821,197.515287064093,183.631121544517,132.744333074736,140.432282871464,164.298459192398,168.346556101623,173.565934827292,159.704032492352,131.915153986417,186.799459364153,171.025572011465,162.113816826044,172.387495613545,162.724582730428,186.859782186466,151.079212105173,140.115611977973,130.433447278815,173.100478057741,112.510815437838,195.118905074127,134.278943594204,123.136375154805,113.425929635373,146.352411386796,173.731179454523,142.968934751169,125.074168102069,145.465821991833,139.909586025758,112.688634690588,134.774559767859,148.326721485448,126.24085739959,185.481818708771,164.515799562258,161.66134136955,92.2902235995491
"Cmpk1",1120.77807437103,1097.9125249708,868.378507683565,936.477678153871,1076.28447652468,983.796934861944,970.317457326189,973.027305187673,1104.54559164715,952.81483092062,977.35216712577,1025.38877904675,1149.53596929327,1026.5237292383,934.582783638015,974.901108557002,1164.00251988662,800.760649290621,1107.55629228636,973.288696220354,1003.26267868087,989.264600167167,845.582829148104,935.110079659806,951.667314993025,905.522805625279,1010.83088373519,897.223905034632,944.368593961625,1033.3353728936,975.414371521413,937.473505840624,912.825491666646,996.849431156586,887.236415363522,789.747003957892,1011.78517919229,957.90577034941,945.27610668355,912.990132056759,797.74234801407,855.079907530735,1000.89458725219,987.289865080493,969.829760774934,1012.75868679663,1018.89512478832,964.099724473341,794.775093509349,937.324883060158,956.746989469551,1076.61837750958,1040.53888056068,935.767110547902,1044.93482805543,938.319788762018,1077.94680608704,991.31097811721,966.618657700541
"Nt5c1a",0,2.94083712045751,1.83009169164081,5.34620939003162,5.25806020098491,7.25666864492477,6.69844398548651,9.92885005293543,5.89877485525848,5.8815730303742,7.53096704120884,0,7.9377876096836,3.37672279354703,7.14786067791981,13.7957704041085,2.84249699606012,10.2762965851708,6.47063072416569,3.16002823448167,7.54332841113435,1.68816484670165,11.5456693186672,5.89974813665493,5.45368088821218,6.27093355696176,9.01856550544408,12.5975275277873,10.2093902049905,10.9929294988681,6.76197137969784,6.33428044486908,12.4702936020034,4.68444281558546,13.2836394065655,10.5769688030075,5.67053343022098,5.3890619991528,6.59494958151314,6.1274505507165,3.38887998306742,3.82586088380642,3.09874485217395,5.49715960512524,9.89622204872382,4.87841371289321,5.46324463693468,6.58409567933014,3.16643463549541,5.468639924505,7.5400375702504,5.52395268091116,7.92791528046231,9.81573892183114,10.6084754117302,1.36383690227038,6.54789251989088,9.08209782974998,4.85738018944995
"Ak2",131.154881043419,154.884088344095,144.577243639624,148.802828022547,146.012287119658,109.886696623147,148.801148534736,121.3526117581,136.163386242217,119.395932516596,128.86321381624,139.452873950358,148.653113417711,124.93874336124,141.76590344541,152.410415893008,140.703601304976,132.01088690181,132.647929845397,142.201270551675,120.69325457815,148.558506509745,125.902774951181,153.393451553028,147.931094092755,135.452164830374,125.508369950763,135.77335224393,131.992830507378,131.915153986417,122.560731257023,126.685608897382,138.835935435637,138.65950734133,117.892299733269,116.346656833082,137.307916631779,149.54647047649,150.951068199078,130.208324202726,147.077391265126,147.295644026547,118.785219333335,138.528422049156,143.875843631446,123.911708307488,150.785551979397,125.097817907273,118.741298831078,139.997182067328,138.234022121257,143.62276970369,132.792580947744,148.326721485448,146.396960681877,135.019853324767,139.961202612668,137.593782120712,140.864025494049
"Nt5c3",417.31098513815,502.883147598234,431.901639227231,412.549157930773,474.843282765868,466.500127173735,443.054223611465,447.901457943532,446.340630714559,428.178516611242,478.634794174606,423.827362005991,486.369895356977,452.480854335302,445.549982257001,453.289598992137,507.385713796731,464.014315038099,450.787273783543,428.183825772266,419.911948219812,516.578443090705,444.233371880148,466.080102795739,410.389486837966,441.473722410108,436.648879888584,438.114012910826,452.859379807081,406.738391458119,453.897328862218,494.073874699789,445.60515804492,444.085178917502,452.197224798501,359.616939302255,454.452750621996,433.8194909318,409.619646229538,431.985263825513,466.309885670077,388.324879706352,464.811727826092,426.579585357718,426.298795945026,426.373358506867,459.458873966207,458.064942261968,392.637894801431,402.491898443568,462.455637642025,481.688673775453,432.071382785196,474.427381221838,487.989868939591,443.246993237872,468.992801737184,403.699248532387,437.164217050496
"Dctpp1",23.8463420078943,41.1717196864051,51.2425673659427,49.0069194086231,55.4118651949948,47.6866796666485,46.8891078984056,50.7474558261144,55.546796553684,45.2881123338813,46.8593504786328,46.4842913167861,48.3483427135274,77.6646242515817,51.2263348584253,45.3289598992137,58.2711884192324,49.8005142204433,45.2944150691599,47.400423517225,48.6125608717547,52.3331102477512,47.832058605907,47.9354536103213,42.9477369946709,48.9132817443018,45.8443746526741,48.9903848302841,55.4224039699487,65.9575769932085,48.1790460803471,50.6742435589527,55.700644755615,57.1502023501426,59.2228923542713,38.7822189443608,53.4650294849407,52.5433544917398,43.9663305434209,55.1470549564485,39.9887838001955,34.4327479542578,49.5799176347832,67.0653471825279,61.6610758420484,55.6139163269826,48.0765528050252,42.3263293671223,61.7454753921606,52.498943275248,54.4558268962529,49.1631788601093,61.4413434235829,59.9850711889681,54.1032245998242,57.2811498953558,48.2907073341953,54.4925869784999,50.1929286243162
"Acsl1",274.232933090784,290.162595885141,257.127882675534,312.75324931685,250.76902497005,318.256753427415,280.856187105756,249.324456884823,267.411126771718,251.143168396978,290.360618144385,259.765157358511,296.584609779996,260.007655103121,272.810015873939,277.886232425614,270.037214625711,298.012600969955,300.884328673705,246.48220228957,281.198520215064,244.783902771739,291.390701852077,306.049434588974,261.776682634184,289.717130331633,274.314700790591,282.744506734783,309.927916937213,283.067934595853,270.478855187914,266.039778684502,284.322694125677,318.542111459811,309.398101177922,338.46300169624,294.867738371491,311.218330451074,299.703819870986,304.840664898146,383.621214083232,317.546453355933,293.347846005801,317.735825176239,318.962849108868,283.923678090385,327.794678216081,319.798932996035,272.313378652606,288.744188013864,297.412593048766,326.465603441849,311.170674758146,284.656428733103,276.881208246159,267.312032844994,276.64845896539,299.709228381749,299.53844501608
"Acsbg1",2265.40249074996,2177.19974817871,1874.92893808601,1849.78844895094,2122.63845652068,1900.21051802101,1912.4057578564,1910.75203240935,1953.96917080437,1881.51521241671,2360.53978036113,2233.98035328319,2374.12011235082,2272.53444005715,2164.01482024022,2399.15016741925,2575.30227843047,1939.05811718647,2216.19102302675,2019.25804183379,2014.90683337411,2304.34501574775,1671.37308232135,2417.42179899436,1880.83819632217,1972.83569702017,1949.51324342683,1804.24588703532,1842.06568984329,2074.91544291135,1881.51853640092,1988.96405968889,2129.09479431537,2074.27127874124,1728.53357777934,1699.36632101654,2051.11294933136,1585.73149325071,2034.90833198466,1637.56115967899,1776.45088712394,1872.75890262324,2229.03046366379,2197.76441012907,1936.61453015026,1882.0920104342,2183.1125569191,2046.71317117463,1758.9544400177,1718.24666427947,2208.39322613112,2478.59756792484,2087.0236975817,2287.06716878666,2169.43322169884,1916.19084768988,2088.77771384519,1757.38593005662,2096.76911511256
"Nt5e",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nme6",83.46219702763,37.2506035257951,44.8372464451999,47.2248496119459,36.8064214068944,47.6866796666485,44.9752667596952,51.8506613875517,33.9179554177363,45.2881123338813,40.1651575531138,51.9530314717021,46.18349154725,20.2603367612822,35.739303389599,48.6136671382871,38.3737094468116,71.934076096196,31.2747151668009,37.92033881378,38.9738634575275,32.0751320873314,58.8279341474949,43.5106425078301,42.2660268836444,36.3714146303782,51.1052045308498,47.5906595494188,48.1299823949554,52.2164151196234,49.0242925028093,63.3428044486908,30.7600575516083,47.7813167189717,36.5300083680552,31.7309064090225,41.3138864201814,44.4597614930106,52.7595966521051,41.3602912173364,58.9665117053731,42.0844697218706,35.1191083246381,41.7784129989518,49.4811102436191,47.8084543863535,38.7890369222363,56.4351058228297,47.4965195324312,47.030303350743,40.2135337080022,45.8488072515626,53.5134281431206,51.2599699251182,40.3122065645749,39.5512701658409,40.924328249318,44.9563842572624,43.7164217050496
"Entpd3",107.308539035524,82.3434393728102,69.5434842823508,62.3724428837022,80.8932338613063,80.8600220434474,79.9028675411605,66.1923336862362,66.8527816929295,79.4012359100517,66.1051551394999,95.7029527110302,93.8102172053516,67.5344558709406,91.1352236434775,109.709221785053,90.9599038739238,107.505871967941,69.0200610577674,67.9406070413559,91.7771623354679,106.354385342204,65.975253249527,107.670403493952,67.4893009916257,75.2512026835412,72.9000711690063,68.5865387623978,59.0686147574453,76.9505064920765,74.3816851766762,44.3399631140836,105.581819163628,63.7084222919623,61.9903172306391,84.6157504240599,78.5773918187764,60.626947490469,73.2772175723682,59.7426428694859,70.4887036478023,59.3008436989995,78.5015362550734,86.8551217609787,77.6472806899869,79.03030214887,74.3001270623117,101.583190481094,112.408429560087,66.7174070789611,75.400375702504,90.592823966943,81.2611316247387,101.429302192255,75.3201754232847,80.4663772339522,64.6604386339225,81.2847755762623,108.481490897716
"Acsl6",1716.93662456839,1728.23194778886,1492.43977453308,1509.41311778559,1688.64625685477,1431.63705694873,1515.28372157398,1538.97175820499,1695.89777088681,1646.84044850478,1808.26886400581,1845.69980228415,1915.89328215545,1786.28635778638,1561.21190306898,1704.76305707912,1984.06290324996,1463.97702121049,1752.46248779488,1557.89391959946,1676.71427627492,1826.59436413119,1306.31001434063,1853.99585194381,1469.08528926215,1481.19450615437,1531.65304167459,1538.29808367092,1502.23884444861,1621.45710108304,1534.96750319141,1691.25287878005,1695.12857696566,1586.15233735724,1415.2610817745,1339.74938171428,1736.3983439541,1360.73815478608,1665.59115541993,1406.24990138944,1319.62986540645,1373.48405728651,1646.46643145509,1652.44617730065,1579.5892885463,1422.54543867966,1643.34398678995,1544.44072935144,1489.80749600059,1483.09514752576,1621.10807760384,1910.18283705908,1682.70001827813,1730.84196321622,1678.26081013572,1477.03536515882,1560.85387942899,1395.46433154108,1677.41529209005
"Nt5m",500.77318216578,535.232355923266,412.685676465003,399.183634455694,442.081523052039,383.566771231738,380.375926318698,419.218113346163,461.579132423976,384.654876186473,506.248339992372,478.514763555151,574.407176118922,486.248082270772,404.449783358962,417.157819362329,588.396878184445,316.19374108218,512.258265663117,421.863769303303,455.114147471772,496.320464930285,356.266367547446,547.201639674744,501.056931604494,420.152548316438,423.872578755872,431.1153865065,438.274536657094,423.227785706421,433.611414723124,443.399631140836,452.255981299322,467.507392995429,394.081302394777,341.988657963909,504.272437187509,402.832384436672,441.86162196138,396.752423158894,342.954654286423,380.673157938739,426.59387464928,491.446068698196,475.779906188645,431.25177221976,464.375794139448,467.47079323244,383.138590894945,368.586330911637,445.699998597024,566.757545061485,463.783043907045,454.795903378176,541.032245998243,430.972461117439,411.698742188139,418.684709951474,516.501426811512
"Nme2",548.465866181568,602.871609693789,570.988607791933,546.204392681563,587.284877833084,550.470150065007,530.13399542279,517.40340831408,559.400482107013,519.342898582042,476.961245943227,519.530314717021,530.38853573795,570.666152109448,540.259136239439,587.962595794149,567.078150713994,590.491811470971,556.47424227825,595.665322199795,528.032988779404,511.5139485506,576.733672156282,509.590745303569,591.042666259994,525.504232073396,559.151061337533,495.502749426302,589.956905416954,546.898242568687,573.922320851854,557.416679148479,526.246390004542,586.4922405113,577.284829210327,578.207627897743,497.79182755297,557.767916912314,528.328738696775,598.958291332538,532.731933338198,558.575689035737,506.128325855079,545.318232828423,548.098451929319,552.236432299511,512.452346944473,512.618877890703,527.211366809986,512.958424918569,517.749246490528,554.052453895389,582.70177311398,536.593727726769,579.222757480471,507.34732764458,587.673353660207,581.708365995486,513.263173351878
"Nme1",1681.16711155655,1826.25985180411,1529.95665421172,1605.64488680616,1812.81737083187,1720.86713579645,1688.96480491196,1666.94360333172,1828.12864055886,1760.94296529403,1676.8953278425,1695.30944802396,1833.62893783691,1749.14240705736,1748.24759080789,1674.54375047965,1762.34813755727,1575.43531494196,1744.91341861668,1733.2754866132,1780.64457882832,1482.20873540405,1671.37308232135,1557.5335080769,1842.66243010469,1610.37573742778,1796.94917695973,1560.69368816477,1783.72631724335,1698.40760757512,1698.94530914908,1710.25572011465,1557.12399443682,1806.32114968975,1594.03672878786,1657.05844580451,1682.12323826484,1743.36155672593,1620.89205270078,1761.64203333099,1609.71799195702,1729.2891194805,1752.85667137973,1927.30415755691,1610.03920254237,1706.46911677004,1834.55754908267,1662.01386648234,1667.12783558834,1541.06273072551,1682.26616011809,1724.02563171237,1627.20461131489,1642.50031291974,1845.87472164106,1835.72447045593,1857.14601595405,1761.9269789715,1695.22568611803
"Nt5c",262.309762086837,246.050039078278,207.715407001232,279.784958078321,233.376979689869,214.590058499918,213.393286966213,211.815467795956,206.457119934047,209.972157184359,184.927079567462,229.687086506473,212.15541429518,185.719753645087,201.927064151235,197.739375792222,238.76974766905,245.05014933869,202.746429357192,181.701623482696,217.918376321659,229.590419151424,234.7619428129,224.190429192887,229.736307415938,203.178247245561,229.973420388824,233.754121904498,249.400817864769,247.340913724532,234.9785054445,196.362693790942,215.320402861258,216.421258080048,215.305655381416,250.32159500451,199.278746262052,260.022241459122,239.616501461644,223.651945101152,238.577150807946,227.638722586482,211.747564898553,204.494337310659,235.225585619666,230.26112724856,243.114386343594,238.908614649979,226.400076437922,226.401692874507,227.876691012012,234.767988938724,255.67526779491,182.136488882867,218.534593481643,166.388102076986,243.908996365935,224.781921286312,259.060276770664
