"","young","mid","old"
"M-30",0.0116190413480723,0.0157471271960849,0.0169524086536368
"M-31",0.000144502750523265,0.000125097301363436,3.98520189720422e-05
"M-32",1.71467518110255e-07,6.19827218225018e-07,2.83873605219883e-08
"M-33",0.00225637383533156,0.00224786204857415,0.00851068057900551
"M-34",3.80188715259347e-06,3.40791621785503e-07,5.43169153272623e-07
"M-35",0.00354114873053864,0.00470387906629752,0.00464590156992324
"M-36",0.0020617463009256,0.00141816472758534,0.00196374306587186
"M-37",0.0313926960024505,0.0322454708044548,0.0290206541742504
"M-38",1.44440551127022e-07,-1.24312392930324e-07,-1.57836526403226e-07
"M-39",0.000522799118644433,0.000546677061989827,0.000458288297660754
"M-40",2.83642601389784e-05,5.41176999621412e-05,2.98772138627478e-05
"M-41",0.00978445039758268,0.00881826827931676,0.00661805355502314
"M-42",0.000126949533029493,0.00026076140320022,0.000124699585605015
"M-43",0.00556039375173285,0.00561540399571667,0.00515192537757057
"M-44",0.00990244120604612,0.00834973040976393,0.0054386511035835
"M-45",1.30936815301829e-06,7.45776497195512e-07,3.89551886778396e-07
"M-46",6.47752484694109e-08,3.19151359352687e-07,4.12368750869355e-07
"M-47",0.00498692860065747,0.00686047896541823,0.00329572968957654
"M-48",0.0406619642977237,0.0343868493188741,0.0399008007895554
"M-49",0.000106761980777503,-5.27490247439149e-06,7.86183053328643e-06
"M-50",3.72959393633681e-05,7.42790021576665e-05,2.84512801146022e-05
"M-51",0.00523150423891823,0.00385466816760715,0.00463714136435078
"M-52",4.23609335557775e-05,7.89669897816015e-05,6.24954378256813e-05
"M-53",0.00797477749056541,0.00846346989739486,0.00737087406253277
"M-54",0.00213465726289782,0.00272125862639704,0.00229627210420054
"M-55",5.10253649248177e-05,9.60508835566897e-06,1.36801403320836e-05
"M-56",8.72080812816555e-06,3.86245350210117e-06,1.83890883540239e-06
"M-57",0.0223687539778574,0.021434773123249,0.0244777997695409
"M-58",0.000421287545956605,0.000276034651924682,1.29193807235159e-05
"M-59",5.27889288874955e-11,1.485041581941e-10,1.16415319993223e-10
"M-60",0.0117423636316832,0.0106664930609098,0.00838152980268738
"M-61",-2.8526998007072e-10,8.49119861446347e-07,7.17621963737453e-08
"M-62",0.00374683758604529,0.00360673050437293,0.00346190290439959
"M-63",0.000142090219571474,0.000233920085819714,0.000145896618487852
"M-64",6.39017810739301e-06,8.30222392464871e-06,6.41579503262633e-06
"M-65",0.000558169916437087,0.00070224469336424,0.000643316640226168
"M-66",8.98740267883255e-09,5.56912984705649e-09,3.64227696385018e-08
"M-67",0.00436835538009241,0.00627377001669063,0.00326540790088512
"M-68",1.64166216137939e-07,5.21737962739996e-06,3.28237513761047e-07
"M-69",2.76364840548024e-05,5.00651582780225e-05,2.41426703994037e-05
"M-70",0.00291370960858453,0.00266577113041637,0.0026430171820901
"M-71",0.00157871762759959,0.000155246614443792,0.000703227398486857
"M-72",0.000105979139640217,0.000157440457933985,9.53379643165984e-05
"M-73",1.10727600436131e-05,8.68150914506373e-05,1.5476786179601e-05
"M-74",0.00701854151829607,0.00738323341400322,0.00717227779308821
"M-75",0.0030151477718034,0.00329064814378481,0.00294034083258854
"M-76",5.81003761599306e-06,7.1737657925832e-06,7.77648702803631e-06
"M-77",4.14953827784194e-05,5.38820847805507e-05,3.70978817222192e-05
"M-78",0.00217628018466368,0.00361515774956692,0.00244371038617556
"M-79",0.00436361517864408,0.00356506576500715,0.00297558596949048
"M-80",0.0269564924229082,0.0207364000722284,0.0204855307138599
"M-81",-8.55076274721494e-06,-8.01966748866144e-06,-7.13438991907618e-06
"M-83",0.000181202441815855,0.000314220013540941,0.000288473890866623
"M-84",0.0142046651134349,0.0144788822275087,0.0137751221448819
"M-85",0.0537546606615834,0.0534216627689388,0.0466396574263119
"M-87",-4.36151059485001e-07,-4.444715591347e-07,1.05144638441393e-05
"M-88",6.64131405491202e-06,0.00140359283442385,-1.44046572514983e-06
"M-89",0.0044435841561591,0.00534058014538249,0.00385095871881748
"M-90",0.0144249636222432,0.0150086357959078,0.0132022734679896
"M-91",0.0629467829051858,0.0524825978344738,0.0644299720719758
"M-92",1.30783700364929e-09,-2.41039421567511e-10,-1.16415327149632e-10
"M-93",0.0144328362164143,0.0155663671024376,0.0166676162336851
"M-94",0.0197956340726458,0.0199633065409273,0.0196241710337284
"M-95",1.15058676390829e-05,1.20431605795685e-05,1.18841825759815e-05
"M-96",0.000126476369196485,0.000218074219114556,0.00014037971257065
"M-97",0.0137200996945115,0.0140600516004932,0.0134961478694711
"M-98",0.000104475502999403,7.95140467095842e-05,3.11719079264755e-05
"M-99",0.0029967452375261,0.00290104353282926,0.00255608010245993
"M-100",0.000330839512068296,0.000452227731162127,0.000338455471609273
"M-101",-1.15421058937226e-07,5.4502651892503e-05,-1.92963848868578e-05
"M-102",0.0140735386518033,0.0147037221930433,0.0134279884272443
"M-103",-5.0510853758499e-06,5.98485311275007e-05,2.9068799914506e-05
"M-105",7.58035808231638e-06,0.000121954503115478,3.28732342944259e-06
"M-106",6.35686665641977e-06,2.75371768268632e-06,1.01914652785825e-06
"M-107",2.03839935499817e-05,1.14972210533921e-05,4.3030146597798e-06
"M-108",0.00487881273383126,0.0053529462287619,0.00354743471258666
"M-109",9.45757183676248e-07,1.92894273779975e-07,3.09366069308356e-10
"M-110",0.000224272071601236,0.000299939461790222,0.000254562134881645
"M-111",0.0167657455838649,0.0173493687343967,0.0163863550603175
"M-112",7.22285630496465e-05,7.31993804543687e-05,3.47022680669714e-05
"M-113",0.0458772748698614,0.0472121802151803,0.0303376840329243
"M-114",4.77749462673978e-05,9.23462366933975e-05,1.23344769671543e-05
"M-115",0.000108311386324516,4.52364382896468e-05,-4.50522960156477e-06
"M-116",1.57356281616007e-06,1.12139786868097e-06,2.95482187069923e-07
"M-117",7.39526120994336e-06,8.40950183645057e-06,9.72158125533619e-06
"M-118",5.78907132733647e-06,9.26273912964491e-06,2.18645964910795e-06
"M-119",0.00638209146702072,0.00715314239940167,0.00634634978242199
"M-120",0.00812222374403055,0.00870005389965886,0.00794456963837631
"M-121",0.000827126879354734,0.00152315796920626,0.000801665641080485
"M-122",4.52421218982569e-08,5.5016088320974e-08,8.36808290520793e-08
"M-123",0.0015796450143036,0.00032189323282504,0.000187165202790411
"M-124",0.00917725305398953,0.010464740819209,0.00932985068772504
"M-125",2.8343526049889e-07,7.07930500726335e-08,1.06975609389461e-09
"M-126",9.25931719094883e-06,9.73157146861759e-06,1.01613597474546e-05
"M-127",1.09802016947824e-07,1.86343600561645e-07,3.94512076080385e-08
"M-128",0.00436513916092328,0.00550924076855887,0.00326404663420332
"M-129",0.0231231439506289,0.0217139550051128,0.0238846423855651
"M-130",0.0174060164849596,0.0170659564736984,0.0168917071014593
"M-131",5.26885119604419e-07,5.40496491367642e-07,5.30613869586611e-07
"M-132",1.29428332877184e-05,1.58004122048809e-05,1.39024094053241e-05
"M-133",2.62721641195874e-07,1.86490537642203e-07,9.82859728306579e-08
"M-134",0.000126805846577022,3.92457637102491e-05,5.91664199633289e-06
"M-135",3.22338884785767e-06,2.4825456017094e-06,1.16446290278333e-06
"M-136",0.000670716246858863,0.000781252737795751,0.000724518439314703
"M-137",0.00415237766298706,0.00426459576218281,0.00404264989541979
"M-138",7.02216877428568e-05,8.26178018208963e-05,2.4652466852049e-05
"M-139",5.05431764983728e-07,2.55934352790134e-07,1.64099914753838e-07
"M-140",6.04832223502081e-05,9.81267156962445e-05,2.08104313548805e-05
"M-141",0.0040843784766088,0.00438659951887793,0.00405064548198884
"M-142",2.00659260511003e-06,2.36708486229857e-06,1.69633236505039e-06
"M-143",0.00475334496153282,0.00484950914000391,0.00487426436597419
"M-144",0.00818323106796534,0.0083904769303589,0.00802474598357701
"M-145",0.000176634662578582,0.000240664088053109,6.07901668558506e-05
"M-146",0.000913060400003962,0.00114845042290006,0.000928708978898977
"M-147",0.00167326291232153,0.0020554614882074,0.00173442862468865
"M-148",0.000195905137865068,0.000238550862886676,5.90096325476697e-05
"M-149",1.12741066114696e-07,1.36308995109503e-06,3.12085180839005e-06
"M-150",0.00259559678865388,0.00267598465564482,0.00278568079256838
"M-151",0.00324032727566594,0.00336231300148003,0.00322104808693258
"M-152",0.00110575256987258,0.00115298158453669,0.00103491045824269
"M-153",7.23452950220417e-05,9.29534407950608e-05,0.000123502146903533
"M-154",0.00172186346280815,0.00186157765015676,0.00168124656112583
"M-155",0.0551581932695957,0.0399627003324226,0.0600483873579698
"M-156",0.0259638128546908,0.0178726908936506,0.0313892449510651
"M-157",0.0188242556299214,0.0149627969960228,0.0167571855071503
"M-158",4.89016880276457e-08,2.60737601180487e-07,4.99558307456918e-06
"M-159",0.00728287185985814,0.00729697025594648,0.0068312572054979
"M-160",0.00461875074076922,0.00392476741901945,0.00403521047250492
"M-161",3.44890040121972e-06,2.0768441171883e-06,1.81480142018385e-06
"M-162",0.00341086800852414,0.00341487259554228,0.00301777866669058
"M-163",3.72235360249219e-08,4.17017585048405e-08,4.21474987938863e-08
"M-164",0.000691094917293988,0.000906929929489887,0.00123829149340897
"M-165",6.19385255568301e-07,8.02011695619303e-07,4.32231023630411e-07
"M-166",4.49856145592847e-07,4.12816177563499e-08,1.01914370885716e-06
"M-167",0.0484080693586846,0.0506766337541514,0.0307569701832916
"M-168",0.0607823895619352,0.0604083618028529,0.0382445779645723
"M-169",0.000288637529009153,0.000571837257726469,0.000388796565016486
"M-170",0.000147029978625992,0.000169436128965277,9.3099313130491e-05
"M-171",0.000100688665458664,3.89035679459235e-05,7.65220910388629e-06
