"","young","mid","old"
"M-63",0.00012835569781755,0.000244577419839959,0.000147258941899358
"M-64",6.18455239000493e-06,8.96048224380017e-06,6.44654447838394e-06
"M-65",0.000502493218198381,0.000714627416758072,0.000641028954811839
"M-66",9.29815032727582e-09,5.46075565700787e-09,4.03534071502983e-08
"M-67",0.00410364931295044,0.00594522514031097,0.00298218208767799
"M-68",1.04505882165123e-07,6.53486502546276e-06,3.07223087145444e-07
"M-69",2.37450266385804e-05,5.91665761681317e-05,2.34636530887649e-05
"M-70",0.00276645740179061,0.00280298963070267,0.0026311939401226
"M-71",0.00520551938751971,0.000215224289666237,0.000797190476702865
"M-72",9.23698275171336e-05,0.000141313916190801,9.35217068922704e-05
"M-73",1.1031649338183e-05,0.000178128511532528,1.58684148963342e-05
"M-74",0.00686892562634181,0.00736455982839051,0.00718540903011052
"M-75",0.0028668382075389,0.00323148445625492,0.00295338978027938
"M-76",7.79327022699501e-06,7.68400685739575e-06,7.90763584994983e-06
"M-77",3.45768769431164e-05,5.12981656272875e-05,3.65690737278881e-05
"M-78",0.00289609256645061,0.00389451388629677,0.00245922351767873
"M-79",0.00384725910988117,0.00395466340349624,0.00297837451760742
"M-80",0.0305685962964624,0.022278131351399,0.0192981092170312
"M-81",-7.99689440826417e-06,-6.81196389715558e-06,-7.8944241709555e-06
"M-83",0.00017898664496352,0.00033331572219024,0.000284223501507905
"M-84",0.013750474795953,0.0143824627331964,0.0135902447859598
"M-85",0.0526830204240656,0.0464238787975191,0.0401116205299497
"M-87",-3.55443783478479e-07,-4.38639275056576e-07,7.50141887807836e-06
"M-88",-2.82375553512217e-07,0.000300970073807963,-2.00183355348884e-06
"M-89",0.00485560779689478,0.00598790969463023,0.00379751025060548
"M-90",0.0127929581369142,0.0137282614578576,0.0128787390939929
"M-91",0.0684044633896708,0.0575011796822516,0.0667050957011576
"M-92",1.71607911687286e-09,-2.84260706889716e-10,-8.95502523116999e-11
"M-93",0.0145648766348546,0.0163515279407136,0.016358002014427
"M-94",0.0206474608760346,0.020010160906649,0.0196877298180052
"M-95",1.17120297088763e-05,1.20473121192001e-05,1.18804863912391e-05
"M-96",0.000110743264328264,0.000237763135393085,0.000138390799557457
"M-97",0.013242991824672,0.0140453710695933,0.0134922807525962
"M-98",7.96591337762874e-05,4.42892649849225e-05,-2.73049338399443e-05
"M-99",0.0027338280150844,0.00289771273291281,0.002547569421326
"M-100",0.000301757520396522,0.000465459098166534,0.00033695458972134
"M-101",1.49391670594836e-06,4.10963258658721e-05,-1.43595417690379e-05
"M-102",0.0136156921505012,0.0146880470987739,0.0134129392859425
"M-103",4.89422281657626e-05,4.66431765949247e-05,-3.01814998142148e-07
"M-105",4.84206164853151e-06,0.000194662311685344,2.95004532671852e-06
"M-106",3.55563954008095e-06,1.74278547866851e-06,2.48649579521306e-07
"M-107",1.51238524123155e-05,1.48304608776066e-05,4.35629049821842e-06
"M-108",0.00496224670814747,0.00558653182971342,0.00352276017832625
"M-109",1.48352682407179e-07,1.2622948542138e-07,-2.33047829981324e-07
"M-110",0.00020955885248462,0.000304511552472676,0.000255460119474302
"M-111",0.0162033653663654,0.0172781085511587,0.0164024148238744
"M-112",8.01214472687908e-05,7.98380534082865e-05,8.51671124203294e-06
"M-113",0.0484290795857599,0.047526628276023,0.0309328609213135
"M-114",9.21157763147733e-05,7.51602450920166e-05,2.61795117142235e-05
"M-115",5.94288601263461e-05,4.0994186350913e-05,-2.77915643346415e-05
"M-116",6.00949006007736e-07,5.47311138215231e-07,-1.03879842227789e-07
"M-117",7.37937085546944e-06,8.70908480902998e-06,9.37593308751797e-06
"M-118",4.36002459165325e-06,3.7017442201387e-06,-6.3827492781145e-07
"M-119",0.00625701242565392,0.00748269342575824,0.0062820902963381
"M-120",0.0078917638340725,0.00904046871049969,0.00797560784648289
"M-121",0.00112266065128491,0.00181503006507034,0.000792239400209734
"M-122",3.7883555035044e-08,1.1541262841188e-07,6.60088628746694e-08
