"","young","mid","old"
"M-73",1.34199978707806e-05,0.00019580704951747,7.084124320821e-05
"M-74",0.00701676803901312,0.00735736800505103,0.0071942549038716
"M-75",0.00300217341582926,0.00345009721469633,0.00288074178113495
"M-76",6.3756638237993e-06,8.06819736644108e-06,8.33198061895307e-06
"M-77",4.0931390573397e-05,4.97047376165884e-05,3.58181491891022e-05
"M-78",0.00234626848234277,0.00434738507643289,0.00251773501354299
"M-79",0.00474074250627066,0.00392522802154432,0.00303151649785435
"M-80",0.0387448502121169,0.0262645958640317,0.0273845897995245
"M-81",0.0029087702568282,0.000463591930427413,0.000373763712011814
"M-83",0.000264098539200857,0.000417122078880244,0.00727273532637237
"M-84",0.0141599396870299,0.0144373680493626,0.01386905987238
"M-85",0.0348135759781714,0.033383674668915,0.0327094656025004
"M-87",8.43462438876167e-06,8.00946605159022e-06,0.000617151031785628
"M-88",-1.11744031637636e-06,0.00034342154326522,-2.08447212486918e-06
"M-89",0.00447660874584671,0.0049799657732598,0.00376040115002568
"M-90",0.0145198293419012,0.0143868715140554,0.0130593713549766
"M-91",0.0582921401578227,0.0398127183851849,0.0430929313860935
"M-92",1.35755287327207e-09,-3.10240839429568e-10,-5.1416771084655e-11
"M-93",0.0148323589172685,0.0160378367639177,0.0164563427118811
"M-94",0.0197358263775085,0.0201317974719294,0.0198038033249
"M-95",1.14100184377501e-05,1.19796553209622e-05,1.18606020669479e-05
"M-96",0.000119815942831623,0.000237228454671928,0.000137024235592296
"M-97",0.0136485666305759,0.0140310005858876,0.0134903881346571
"M-98",-5.87257416073224e-05,-9.96266973650188e-05,-6.09721347040941e-05
"M-99",0.00279911702546344,0.0028826312019146,0.00246553967921558
"M-100",0.000325460375574183,0.000451023707741221,0.000334842193511819
"M-101",0.000464443016979413,0.000274662514909318,1.30971562362013e-05
"M-102",0.0140389873708634,0.0146778297910738,0.0133936715580252
"M-103",5.53840545135077e-05,-6.23341529968402e-05,-2.91467369860978e-05
"M-105",9.86229692545432e-06,0.000140672812979787,3.25845177807357e-06
"M-106",-5.05064237528792e-07,-8.41655821108553e-07,-6.75493340649326e-07
"M-107",1.66974922638776e-05,1.24295861474298e-05,2.45191078204972e-06
"M-108",0.00582080626524469,0.00588716427385728,0.00423597987077164
"M-109",1.69281065950652e-06,-5.29439322829571e-07,-2.61560279654054e-07
"M-110",0.000223096688050863,0.00030705265450842,0.000252466627452164
"M-111",0.0166620933878714,0.0173030720390065,0.0164232472374443
"M-112",5.98024900542197e-05,-6.30732860455452e-06,3.046560062799e-06
"M-113",0.0504124483686743,0.0407131395730899,0.0301478868848124
"M-114",7.38160286688793e-05,-4.18299873238047e-05,-3.64118502213426e-05
"M-115",0.000131944187333311,5.12177015843404e-05,8.83734456258801e-06
"M-116",1.48544712454255e-06,8.73222880683371e-08,1.65054597549906e-07
"M-117",7.39927036242831e-06,8.69634517327864e-06,9.75546326114688e-06
"M-118",1.20677723562167e-08,-2.18549752202673e-06,-1.26170034408146e-06
"M-119",0.00642641816644416,0.00701344741399039,0.00642800475118057
"M-120",0.00817282400686439,0.00871462571703077,0.00795545782483039
"M-121",0.000821176491629915,0.00142549853792483,0.000787322023492648
"M-122",1.57944608725256e-08,1.05877934140524e-08,3.93483778425192e-08
"M-123",-1.73312896985102e-06,-7.49168242938325e-05,-6.66722068492477e-06
"M-124",0.00922029785656086,0.00980247760433789,0.00872222410139728
"M-125",3.24911354780816e-07,8.85548511821118e-08,1.2068388501051e-09
"M-126",9.16985011002177e-06,9.48329599732389e-06,1.01494243360852e-05
"M-127",5.71979440043589e-08,5.43560533164211e-08,1.22403434814203e-08
"M-128",0.00454686154031032,0.00507760430965132,0.00316101503781719
"M-129",0.0246752926292095,0.0216998674827907,0.0234991932120833
"M-130",0.0171389098439628,0.0166842201958162,0.0167814639917563
"M-131",5.26001835370688e-07,5.27522086530303e-07,5.42262422392372e-07
"M-132",1.37248666845541e-05,1.75772245351476e-05,1.44886045229959e-05
"M-133",1.44658701193543e-07,4.25819036542154e-08,6.76908992260544e-08
"M-134",0.000289224610624364,2.41781789214403e-05,0.000166105095859418
"M-135",4.64315333809847e-06,4.09209971749877e-07,1.14476028480369e-07
"M-136",0.000668245046955357,0.000781194175575174,0.000729952505584452
"M-137",0.00413294008792593,0.00421710996770532,0.00404510207603196
"M-138",0.000229774390345438,0.000169140495957659,0.000247675025834164
"M-139",7.19921485366627e-07,9.60897405350302e-08,2.21421192221576e-07
"M-140",0.000238821324094045,0.000255773520065477,0.000498585215440345
"M-141",0.00412238422320996,0.00454628113568478,0.00410978276831489
"M-142",2.26434304121207e-06,2.62805442913616e-06,1.73429187194831e-06
"M-143",0.00561995859798904,0.00531453950364374,0.00624751251028732
"M-144",0.00816100863103007,0.00836766565617082,0.00800220169243481
