"","young","mid","old"
"M-41",0.0170937046546635,0.0223680310725778,0.0120220156654793
"M-42",9.56591475178536e-05,0.000235540905903655,0.000121380841442557
"M-43",0.00526536325540731,0.00557664111812185,0.00519795436580336
"M-44",0.0189098543074617,0.0266313930700163,0.0101677338920997
"M-45",-8.63771171432931e-07,-6.65647155554383e-07,-8.04786289502247e-07
"M-46",5.10133982997062e-09,1.10200987041166e-07,2.1372089896841e-07
"M-47",0.0018268117218644,0.00440745273350226,0.00229790149838071
"M-48",0.0284129047321439,0.0279958364001998,0.0291335378798927
"M-49",0.0225001230146945,0.00577063641188498,0.00565047492770437
"M-50",0.000105753593965434,0.000583575611406844,0.000215262636215052
"M-51",0.00452873902930423,0.00387486489029095,0.00441339563717888
"M-52",4.10315640798259e-05,7.91566608924898e-05,6.43708525975906e-05
"M-53",0.00766000561101829,0.00833763989223152,0.00760919527744021
"M-54",0.00200507203923274,0.00282218235351578,0.00231027023999023
"M-55",5.18482181571959e-07,4.48890911749035e-06,1.95196541786071e-05
"M-56",8.8000294507747e-07,3.00792628632417e-06,6.33460428067715e-06
"M-57",0.0216420869627537,0.0257270385259176,0.0254689728663916
"M-58",0.00117603237997014,0.00243519967156963,1.27585056855504e-05
"M-59",3.95709969290416e-11,1.46180600671134e-10,1.16415319993224e-10
"M-60",0.00882872854540857,0.00982037582297028,0.00813782385452727
"M-61",-4.30175037987262e-10,6.94353655186445e-07,5.68160558205057e-08
"M-62",0.00314491310854042,0.00362704823370066,0.0032060065409509
"M-63",0.000121316914235389,0.000233712131510238,0.000152702390984654
"M-64",6.06661684014811e-06,9.81746754373508e-06,6.36045901677547e-06
"M-65",0.000471409448840582,0.00070678368183105,0.000647929259587596
"M-66",9.41125965308251e-09,5.25059559417018e-09,3.25160706394198e-08
"M-67",0.00324087217396351,0.00463324152558145,0.00273708320738068
"M-68",6.68918329359869e-08,6.30257867734564e-06,3.86589773046433e-07
"M-69",1.81801664283693e-05,5.02406699050442e-05,2.43525522725112e-05
"M-70",0.0024082210740132,0.00259340269611476,0.00258877434036482
"M-71",0.00298441912566665,0.000141122834011236,0.000532715215999403
"M-72",8.47838823591036e-05,0.00015069361310167,9.89899315451393e-05
"M-73",9.31179358809798e-06,8.60278996020848e-05,1.39226121220029e-05
"M-74",0.00671510071736935,0.00735389031997832,0.00712148386593087
"M-75",0.00278700059111144,0.00324132224389736,0.00298152614705082
"M-76",6.84552429829244e-06,6.83908041911802e-06,7.16132842737426e-06
