"","young","mid","old"
"M-78",0.00307676091267381,0.00373428512193463,0.00261858013974145
"M-79",0.0032313325684219,0.00351813620724328,0.00307021847257856
"M-80",0.0202672852021253,0.0172932027210688,0.018788946759984
"M-81",0.000157708055509925,5.82099179219281e-05,7.19631178606775e-05
"M-83",0.000188283535005157,0.000330523981558375,0.000262057152394956
"M-84",0.0135305175133212,0.0144478201069364,0.0138709811582473
"M-85",0.0326744110982879,0.0387721852507264,0.0361411126799065
"M-87",-4.00302907411238e-07,-3.99079992697736e-07,9.81622207180731e-05
"M-88",-4.71846043332494e-06,4.06146936344193e-05,-3.8330617636001e-06
"M-89",0.0042788571957985,0.00466999084515653,0.00362772151704046
"M-90",0.0118464340265296,0.0131466283947513,0.0123646999976881
"M-91",0.0282959008576253,0.0222573896062566,0.0275054022336453
"M-92",1.89255424880201e-09,-2.71148255815655e-10,7.40824762310229e-11
"M-93",0.014839862503916,0.0167150321283581,0.0191641283421732
"M-94",0.0191189034025566,0.0197120108692243,0.0201339493510174
"M-95",1.11051612169156e-05,1.16966130013906e-05,1.18307142229933e-05
"M-96",0.000100368212547179,0.000224744438277654,0.000129140533469877
"M-97",0.0130331208976109,0.0140465671331211,0.0134755704368576
"M-98",-0.000154817578045728,-0.000128138493367848,-0.000111893532782142
"M-99",0.00249075259482338,0.00288524729966574,0.00245994178634686
"M-100",0.000288615925191367,0.000435409378291137,0.000327958412318833
"M-101",-3.61174926228951e-05,6.19134950876747e-06,-2.91686023728288e-05
"M-102",0.0134180739437808,0.014692905522275,0.0133268540692662
"M-103",-0.000171168612473196,-0.000153437777303355,-0.000110338333168233
"M-105",3.68573727797822e-06,8.12001412411068e-05,2.27368541053251e-06
"M-106",-2.12343543801455e-06,-1.43656229957666e-06,-1.32851628120337e-06
"M-107",-1.7327976732849e-05,-8.92958762236316e-06,-1.14058267606321e-05
"M-108",0.00466587752543516,0.00542061949177545,0.00397704716217331
"M-109",-1.75774199230415e-06,-1.54605143907812e-06,-1.13573047759892e-06
"M-110",0.000203191848063076,0.00030252471239734,0.000250622546902801
"M-111",0.0159311359619048,0.0170389475940332,0.0163474846303838
"M-112",-5.31744578523474e-05,-3.74757808612401e-05,-3.60056017621345e-05
"M-113",0.0284340585918044,0.033081202561826,0.0245196408181865
"M-114",-0.000140972377179263,-0.000106447357908505,-8.07818768280697e-05
"M-115",-0.000143246331159756,-0.000128263356898486,-0.000106520189710017
"M-116",-1.11574082339228e-06,-1.32662608833549e-06,-8.30779108817972e-07
"M-117",7.67725641595755e-06,8.61322253775055e-06,9.75795116863703e-06
"M-118",-5.61439590452716e-06,-4.98212500416005e-06,-3.28508485780448e-06
"M-119",0.00608676005140124,0.00686802007460687,0.00645063436463602
"M-120",0.0076546339744613,0.00840754486460404,0.00787015522322618
"M-121",0.000829578332351304,0.00123344676123576,0.000752996445121681
"M-122",1.76578575745286e-09,5.49609018640402e-09,3.24670231839851e-08
"M-123",-0.00012763253368231,-0.000130055256947378,-9.90904453187014e-05
"M-124",0.00789083489249968,0.00910169154080197,0.0085071036562951
"M-125",4.7744442885343e-07,7.46678481796929e-08,1.32063356698511e-09
"M-126",8.48448935642076e-06,9.40744162551042e-06,1.01717990154536e-05
"M-127",-5.88440356029308e-08,-3.53376814127175e-08,-6.59409643466314e-09
"M-128",0.00424351638285274,0.00440797881665167,0.00318532143325756
"M-129",0.0198267492868821,0.0205839278763407,0.0215574265776824
"M-130",0.0159462268206667,0.0163841742034547,0.0165885456795534
"M-131",4.74786661794722e-07,5.20251161377881e-07,5.26266663632064e-07
"M-132",1.34320918246238e-05,1.43125003445225e-05,1.39031221644608e-05
"M-133",-3.54272996580116e-09,5.4683757760032e-09,8.92136338179553e-09
"M-134",-0.000210425352180975,-0.000165805002434789,-0.000157385063188198
"M-135",-2.32298577692708e-06,-1.67130129495941e-06,-2.08004990118863e-06
"M-136",0.00060320286490669,0.000774964298136033,0.000707831079276008
"M-137",0.00379196066617899,0.00423434100807036,0.00401024459459219
"M-138",-8.49044940518524e-05,-4.28728278758478e-05,-7.01951630812464e-05
"M-139",-4.50629547300752e-07,-4.57137844934976e-07,-2.34628021192133e-07
"M-140",-0.000127541061097081,-6.30351559389542e-05,-9.4451157979752e-05
"M-141",0.00383344950718939,0.00440090301140608,0.00404164918768718
"M-142",1.72988787212256e-06,2.4075970012335e-06,1.6658383663866e-06
"M-143",0.00436417696849625,0.00442840044118237,0.00484025912969425
"M-144",0.00785664844723098,0.00838351668058745,0.00795880203611411
"M-145",-0.000208283129102824,-0.000179858839539282,-0.000174147542482701
"M-146",0.000826515755406756,0.0011865924139011,0.000939816067582044
"M-147",0.000820798430651457,0.00101534530611604,0.000708968819823559
"M-148",-0.000187495675878195,-0.000160726372574652,-0.000162334691290816
"M-149",7.45849471157759e-08,1.36126975678849e-06,1.88464927016466e-06
"M-150",0.0023339169624945,0.0026780433118642,0.00261479016438059
"M-151",0.00301906439654974,0.00339202159086564,0.00317936134576225
"M-152",0.00106000534992098,0.00116088498481818,0.000967646624155941
"M-153",9.36895626322237e-05,0.000104920198532713,0.000133466720359328
"M-154",0.00158065114295831,0.00180628547819622,0.00163585131145655
"M-155",0.0384126714535956,0.0358212668118182,0.0568755911982411
"M-156",0.014081961974561,0.0126055189648695,0.0277491646690434
"M-157",0.015529660513477,0.0149107736203227,0.0166321808052634
"M-158",1.90160959459324e-07,3.74988306121525e-07,6.17584098822102e-06
"M-159",0.0063415866429894,0.00689175111993605,0.00651072064639874
"M-160",0.00408125627668497,0.00381261944629633,0.00397102581642893
"M-161",-1.18633357159446e-06,-8.87670586572886e-07,-1.09986043595724e-06
"M-162",0.00306651816260516,0.00316241644808921,0.00282836335574089
"M-163",3.46890033785736e-08,4.09243724239042e-08,4.09781924136406e-08
"M-164",0.000543740170271812,0.00077062925940918,0.00099817803350151
"M-165",5.80898483808087e-07,8.51930471202611e-07,4.04608173405842e-07
"M-166",-4.90953098263381e-07,-4.01150168365617e-07,6.83323910499201e-08
"M-167",0.0292055139206277,0.0334342309656607,0.0238992643523382
"M-168",0.0295637816796247,0.0356379432885682,0.0324886867979868
"M-169",0.000354396062754704,0.000603997418060758,0.000414992327537472
"M-170",9.45039257388318e-05,0.000167022919865373,8.15131777041673e-05
"M-171",-7.34316714985071e-05,-6.61617414461433e-05,-4.85843511902487e-05
